"About the data: Exported on Oct 01, 2024. Criteria: '""Universidad del Norte"" OR ""universidad del norte"" OR ""University of the North"" OR ""university of the north"" OR ""Uninorte"" OR ""uninorte""' in full data; Publication Year is 2021; Open Access is Gold.  Note: For hyper-authorship publications with more than 100 authors the export does not include author names and affiliations. © 2024 Digital Science &amp; Research Solutions Inc. All rights reserved. Parts of this work may also be protected by copyright of content providers and other third parties, which together with all rights of Digital Science, user agrees not to violate. Redistribution / external use of this work (or parts thereof) is prohibited without prior written approval. Please contact info@dimensions.ai for further information.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rank,Publication ID,DOI,PMID,PMCID,Title,Abstract,Acknowledgements,Funding,Source title,Anthology title,Book editors,MeSH terms,Publication date,PubYear,Publication date (online),Publication date (print),Volume,Issue,Pagination,Open Access,Publication Type,Authors,Authors (Raw Affiliation),Corresponding Authors,Authors Affiliations,Times cited,Recent citations,RCR,FCR,Source Linkout,Dimensions URL,Fields of Research (ANZSRC 2020),Sustainable Development Goals
1707,pub.1144386053,10.5354/0719-2584.2021.60421,,,La cultura de la cancelación en redes sociales: Un reproche peligroso e injusto a la luz de los principios del derecho penal,La cultura de la cancelación es un fenómeno social que se,,,Revista Chilena de Derecho y Tecnología,,,,2021-12-31,2021,2021-12-31,,10,2,277-300,All OA; Gold,Article,"Peña, Karen Isabel Cabrera; Cabarcas, Carlos Alberto Jiménez","Peña, Karen Isabel Cabrera (Universidad del Norte); Cabarcas, Carlos Alberto Jiménez (Universidad Libre Seccional Barranquilla)",,"Peña, Karen Isabel Cabrera (Universidad del Norte); Cabarcas, Carlos Alberto Jiménez (Free University of Colombia)",3,3,,,https://rchdt.uchile.cl/index.php/RCHDT/article/download/60421/69618,https://app.dimensions.ai/details/publication/pub.1144386053,,
1345,pub.1147916046,10.17126/joralres.2021.071,,,Formative research and didactic strategies in Dentistry,,,,Journal Of Oral Research,,,,2021-12-31,2021,2022-01-01,2021-12-31,10,6,1-3,All OA; Gold,Article,"Castro-Rodríguez, Yuri; de Estomatología Lima, Perú Universidad Científica del Sur Facultad","Castro-Rodríguez, Yuri (); de Estomatología Lima, Perú Universidad Científica del Sur Facultad ()",,"Castro-Rodríguez, Yuri (); de Estomatología Lima, Perú Universidad Científica del Sur Facultad ()",0,0,,,https://www.joralres.com/index.php/JOralRes/article/download/joralres.2021.071/982/,https://app.dimensions.ai/details/publication/pub.1147916046,,
1099,pub.1150850446,10.14203/j.baca.v42i2.730,,,"PERLINDUNGAN PETIR, SISTEM PENTANAHAN, DAN RESISTIVITAS TANAH: STUDI BIBLIOMETRIK","Increased lightning intensity generally causes an increase in the level of hazards such as infrastructure damage and death. To mitigate these hazards, research is necessary. Research developments can be seen from the various literature published in journals or books. This study aimed to quantitatively assess the development of research on lightning protection, grounding systems, and soil resistivity. The bibliometric method is used by searching based on keywords in the Scopus basis data, then visualizing it using VOSviewer. The results showed that the total identified publications were 706 publications all years, the first publication in 1967 and the highest in 2014-2020 with 481 publications (68.1%). The countries that dominate are China and Brazil. Universidade Federal de Minas Gerais was the most productive institution, while Silverio Visacro was the most productive writer. Engineering and energy are the most widely written subjects, while topics related to multidisciplinary are still rare (0.2%). Electric Power Systems Research Journal is the top journal that publishes this research topic. The publication progress map based on co-occurrences consists of 9 clusters. The few research topics include electrical safety, substation, and backfill materials, while current topics include towers, wind turbines, bentonite, natural enhancement materials, and electromagnetic models.",,,BACA JURNAL DOKUMENTASI DAN INFORMASI,,,,2021-12-31,2021,2021-12-31,,42,2,263-276,All OA; Gold,Article,"Jakah, Jakah; Muslim, Dicky; Mursito, Anggoro Tri; Zakaria, Zufialdi; Sumarnadi, Eko Tri","Jakah, Jakah (Program Magister Inovasi Regional Sekolah Pascasarjana Universitas Padjadjaran - Puslit Geoteknologi LIPI); Muslim, Dicky (Program Magister Inovasi Regional, Sekolah Pascasarjana, Universitas Padjadjaran - Fakultas Teknik Geologi, Universitas Padjadjaran); Mursito, Anggoro Tri (Pusat Penelitian Geoteknologi - LIPI); Zakaria, Zufialdi (Program Magister Inovasi Regional, Sekolah Pascasarjana, Universitas Padjadjaran - Fakultas Teknik Geologi, Universitas Padjadjaran); Sumarnadi, Eko Tri (Teknik Pertambangan, Sekolah Tinggi Teknologi Mineral Indonesia)",,"Jakah, Jakah (Padjadjaran University); Muslim, Dicky (Padjadjaran University); Mursito, Anggoro Tri (Pusat Penelitian Geoteknologi - LIPI); Zakaria, Zufialdi (Padjadjaran University); Sumarnadi, Eko Tri (Teknik Pertambangan, Sekolah Tinggi Teknologi Mineral Indonesia)",0,0,,0.0,http://jurnalbaca.pdii.lipi.go.id/baca/article/download/730/pdf,https://app.dimensions.ai/details/publication/pub.1150850446,46 Information and Computing Sciences; 4610 Library and Information Studies,7 Affordable and Clean Energy
1099,pub.1144485731,10.22456/0104-6594.121035,,,Leis justas e ajustadas no Direito ‘indiano’: algumas chaves para compreender alguns enunciados normativos integrados a uma cultura jurídica diferente,"Se o que se pretende fazer é História do Direito, resulta necessário deter-se a refletir previamente sobre o que compreende na realidade o direito pretérito. Vale dizer, determinar no que consistiu. Contudo, esse direito do passado – como também o do presente, diga-se de passagem – não se reduz a mera normatividade. Trata-se de algo mais complexo. Definitivamente, expressa uma cultura . Ou seja, o que o âmbito jurídico compreende é um conjunto compartido de conhecimentos, valores, princípios e ideologias que, vinculados ao Direito, imperam numa época e num lugar determinados.",,,Revista da Faculdade de Direito,,,,2021-12-31,2021,2021-12-31,,0,47,46-56,All OA; Gold,Article,"Abásolo, Ezequiel","Abásolo, Ezequiel ()",,"Abásolo, Ezequiel ()",0,0,,,https://seer.ufrgs.br/index.php/revfacdir/article/download/121035/65644,https://app.dimensions.ai/details/publication/pub.1144485731,,
990,pub.1147752400,10.33881/0123-8264.hop.23203,,,Mirada psicopedagógica para infancias y contextos: Una experiencia académica.,"The present work is the product of the investigation, the constructed knowledge, the dialogues and the shared reflections of the teachers who are part of the Childhood and Contexts Component of the Bachelor of Early Childhood Education of the Free University within its curriculum. From the emergency to categorize childhood as a social construction, it has been based and is invigorated in the field of early childhood education and the training of teachers dedicated to this work. From there, it is intended to give an account of the component's own evolution, and of the childhood category, which, as an epistemological statute of the field, allows us to understand the very constitution of a formative bet for teachers and likewise, the configuration of knowledge of the child education. You will realize some training experiences that arise from the seminars that are part of the component, from where the reflections converge to understand childhood from other perspectives and scenarios.",,,Horizontes Pedagógicos,,,,2021-12-31,2021,2021-12-31,,23,2,21-29,All OA; Gold,Article,"Escalante, Regina Escalante; Marroquin, Nadia Paola Acosta","Escalante, Regina Escalante (Universidad Libre); Marroquin, Nadia Paola Acosta (Universidad Libre)",,"Escalante, Regina Escalante (Free University of Colombia); Marroquin, Nadia Paola Acosta (Free University of Colombia)",0,0,,0.0,https://horizontespedagogicos.ibero.edu.co/article/download/hop.23203/1775,https://app.dimensions.ai/details/publication/pub.1147752400,39 Education; 3901 Curriculum and Pedagogy; 3903 Education Systems,4 Quality Education
984,pub.1145084222,10.25176/rfmh.v22i1.4125,,,Estilo de vida de estudiantes de medicina chilenos durante la pandemia por covid-19,"Objective: To analyze the relationship of lifestyle and habits associated with health care and religiosity in Chilean Adventist medical students during the COVID-19 pandemic. Methods: Analytical and cross-sectional, census, non-experimental design. The population consisted of 72 Adventist medical students who attended or are in any year of the career in 2020 and 2021. The FANTASTIC instrument was applied, in its validated version, and an evaluation of habits associated with health care and religiosity. The work was approved by an ethics committee. Results: 55.6% are female. The mean age is 22.64. 43.1% of the students have some type of diet associated with vegetarianism. Tobacco use was not evidenced. 66.7% study the Bible and pray always or almost always. 77.8% of the students have a very good or fantastic lifestyle. When performing the Spearman correlation between the variable habits associated with health care and religiosity versus the total score of the FANTASTICO instrument, a statistically significant relationship is presented at the 0.01 level (p <0.00 r=0.48). Conclusions: Although some habits can be improved, in general most of the students have a very good lifestyle. It is appreciated that the scores of habits associated with health care and religiosity have a positive relationship with the scores obtained in the fantastic instrument.",,,Revista de la Facultad de Medicina Humana,,,,2021-12-31,2021,2021-12-31,2021-12-31,22,1,60-68,All OA; Gold,Article,"Cáceres Codoceo, Ana Belén; Morales Ojeda, Ismael","Cáceres Codoceo, Ana Belén (); Morales Ojeda, Ismael ()",,"Cáceres Codoceo, Ana Belén (); Morales Ojeda, Ismael ()",1,1,,0.42,https://revistas.urp.edu.pe/index.php/RFMH/article/download/4125/5430,https://app.dimensions.ai/details/publication/pub.1145084222,32 Biomedical and Clinical Sciences; 42 Health Sciences; 4203 Health Services and Systems,3 Good Health and Well Being
965,pub.1146293777,10.14295/transportes.v29i3.2647,,,Disposição dos usuários do transporte público a caminhar para obter um serviço mais frequente: aplicação de best-worst e preferência declarada,"The study analyzes users' willingness to walk to obtain a more frequent public transport service.  Best-worst, stated preference (SP) and attitudinal data were collected in Porto Alegre, Brazil. Integrated choice and latent variable (ICLV) models allowed combining the classical discrete choice models with the structural equation model to address the attitudinal variables. The contributions are fourfold: quantification of the trade-off between these attributes, the inclusion of attitudinal and urban characteristics, study context, and a new methodological approach through the use of best-worst for PD search attribute selection. The results showed that users are willing to walk 520 m to reduce waiting time by 10 minutes, 375 m to reduce vehicle crowded by 50%, 98m to increase the number of police officers by 1 unit, and 100 m to increase quality sidewalk pavement (bad to good state). Also, users are willing to wait 7,2 minutes to reduce vehicle capacity by 50%.",,,Transportes,,,,2021-12-31,2021,2021-12-31,,29,3,,All OA; Gold,Article,"Larranaga, Ana Margarita; Arellana, Julián; Garzón, Luis; Almeida, Bárbara Jansson; Lucchesi, Shanna Trichês","Larranaga, Ana Margarita (Universidade Federal do Rio Grande do Sul, Rio Grande do Sul – Brasil); Arellana, Julián (Universidad del Norte, Barranquilla – Colombia); Garzón, Luis (Universidad Técnica del Norte, Ibarra, Ecuador); Almeida, Bárbara Jansson (Universidade Federal do Rio Grande do Sul, Rio Grande do Sul – Brasil); Lucchesi, Shanna Trichês (Universidade Federal do Rio Grande do Sul, Rio Grande do Sul – Brasil)",,"Larranaga, Ana Margarita (Federal University of Rio Grande do Sul); Arellana, Julián (Universidad del Norte); Garzón, Luis (Universidad Técnica del Norte); Almeida, Bárbara Jansson (Federal University of Rio Grande do Sul); Lucchesi, Shanna Trichês (Federal University of Rio Grande do Sul)",0,0,,0.0,https://www.revistatransportes.org.br/anpet/article/download/2647/935,https://app.dimensions.ai/details/publication/pub.1146293777,"33 Built Environment and Design; 3304 Urban and Regional Planning; 35 Commerce, Management, Tourism and Services; 3509 Transportation, Logistics and Supply Chains",
768,pub.1145058754,10.4067/s0718-47272021000200067,,,DINMICA DE LAS ESTRUCTURAS ECLESIALES TERRITORIALES EN ARGENTINA: DESINSTITUCIONALIZACIN DE LA IGLESIA CATLICA?*,"Resumen: Este artculo analiza la creacin de estructuras eclesiales territoriales de la Iglesia catlica en Argentina desde mediados del siglo XX hasta el presente. Sobre la base de un anlisis indito de datos provistos por la Agencia Informativa Catlica Argentina (AICA) se analiza la relacin del proceso de creacin de parroquias, capillas y santuarios con la evolucin numrica de los agentes eclesiales que atienden estos lugares de culto. Se vinculan, asimismo, estos aspectos con la evolucin de la poblacin catlica y la de la poblacin general del pas. Se argumenta que la respuesta de la jerarqua eclesistica al creciente distanciamiento institucional de los creyentes fue la de fortalecer su presencia, incrementando sostenidamente sus estructuras territoriales, aun si esta estrategia presiona la capacidad cada vez ms limitada de la Iglesia catlica, especialmente en trminos de sus recursos humanos especializados, para atender estas estructuras. Los resultados permiten matizar la hiptesis de la creciente desinstitucionalizacin religiosa en el campo religioso. Entre las respuestas de la jerarqua eclesistica catlica al creciente distanciamiento de los creyentes de las instituciones religiosas se cuenta la de fortalecer su presencia territorial a travs de una creciente institucionalizacin, medida en trminos de creacin de lugares de culto. Abstract: This article analyzes the creation of territorial ecclesiastic structures of the Catholic Church in Argentina since the mid-20th century. Based on an unprecedented analysis of data provided by the Argentine Catholic Information Agency (Agencia Informativa Catlica Argentina, AICA), the authors analyze the process of creating parishes, chapels and sanctuaries and its relationship with the evolution of the number of ecclesiastic agents who serve in these places of worship. They also link these aspects to the evolution of the Catholic population and the country’s general population. The authors argue that the response of the ecclesiastic hierarchy to the growing institutional distancing of believers was to strengthen their presence. This resulted in a sustained increase in its territorial structures, even though this strategy places pressure on the increasingly limited capacity of the Catholic Church to provide services for these structures, particularly in regard to specialized human resources. The results contribute to a nuanced hypothesis regarding the growing religious desinstitutionalization in the field of religion. The responses of the Catholic ecclesiastic hierarchy to the growing distancing of believers from religious institutions include strengthening its territorial presence through growing institutionalization measured in terms of the creation of places of worship.",,,Cultura y religión,,,,2021-12-31,2021,2021-12-31,,15,2,67-105,All OA; Gold,Article,"Suárez, Ana Lourdes; Olszanowski, Martín","Suárez, Ana Lourdes (); Olszanowski, Martín ()",,"Suárez, Ana Lourdes (); Olszanowski, Martín ()",5,3,,1.83,http://www.scielo.cl/pdf/cultrelig/v15n2/0718-4727-cultrelig-15-02-67.pdf,https://app.dimensions.ai/details/publication/pub.1145058754,33 Built Environment and Design; 3304 Urban and Regional Planning; 44 Human Society,
246,pub.1145347171,10.17159/2411-9717/1367/2021,,,Integration of strategic open-pit mine planning into hierarchical artificial intelligence,"The mine production scheduling problem (MPSP) has been studied since the 1960s, and remains an active area of computational research. In extending the concepts of the MPSP, the automated mine may now be regarded as a hierarchical intelligent agent in which the bottom layer consists of distributed robotic equipment, while strategic functionality occupies the higher layers. Here we present a disambiguation of artificial intelligence, machine learning, computational optimization, and automation within the mining context. Specifically, the Q-learning algorithm has been adapted to generate the initial solutions for a high-performing strategic mine planning algorithm, originally developed by Lamghari, Dimitrakopoulos and Ferland, based on the variable neighbourhood descent (VND) metaheuristic. The hierarchical intelligent agent is presented as an integrative conceptual platform, defining the interaction between our new Q-learning adaptation and Lamghari's VND, and potentially other hierarchically controlled components of an artificially intelligent mine, having various degrees of automation. Sample computations involving Q-learning and VND are presented.",,,Journal of the Southern African Institute of Mining and Metallurgy,,,,2021-12-31,2021,2021-12-31,,121,12,643-652,All OA; Gold,Article,"Quelopana, A.; Navarra, A.","Quelopana, A. (Universidad Católica del Norte, Antofagasta, Chile; McGill University, Montreal, Canada); Navarra, A. (McGill University, Montreal, Canada)",,"Quelopana, A. (Catholic University of the North; McGill University); Navarra, A. (McGill University)",3,3,,0.82,http://www.scielo.org.za/pdf/jsaimm/v121n12/08.pdf,https://app.dimensions.ai/details/publication/pub.1145347171,40 Engineering; 4005 Civil Engineering; 4019 Resources Engineering and Extractive Metallurgy,
182,pub.1144381789,10.3390/agriculture12010048,,,Supporting the Bidding Decisions of Smallholder Farmers in Public Calls in Brazil,"In Brazil, the National School Feeding Program (PNAE) seeks to contribute to the socio-economic development of smallholder farmers, prioritizing them in supplying their products for preparing daily meals in public schools. However, farmers face challenges in determining which school calls to bid for and the potential benefits from their participation, due to the multiple quantitative and qualitative decision criteria involved. This paper presents a novel Data Envelopment Analysis (DEA)-based method for bidding priority setting, to support the decision making. The model was applied for a case study in Brazil. The academic contribution lies in the innovation of using a Double-Frontier Slack-Based Measure (SBM) DEA model for Hierarchical Network systems, i.e., applied to multiple levels and followed by a tie-breaking method. The practical contribution lies in the decision support of farmers by presenting the results at three levels, the first of which is a ranking by the town or urban cluster priority, the second by the school, and the third by the products. Thus, using the rankings of calls, farmers can make informed decisions regarding the feasibility of bidding for each PNAE public call. At the same time, the objective rankings can alleviate friction and conflict within co-operatives during the decision-making process.","The contribution of Paulo Nocera Alves Junior (the corresponding author) includes work done both at the São Carlos School of Engineering (EESC), University of São Paulo (USP), São Carlos/SP, Brazil, and Escuela de Ingeniería de Coquimbo (EIC), Universidad Católica del Norte (UCN), Coquimbo, Chile. Athanasios Rentizelas’s contribution includes work done both at the Department of Design Manufacturing and Engineering Management, University of Strathclyde, Glasgow, United Kingdom and National Technical University of Athens, Greece. And Isotilia Costa Melo’s contribution includes work done both at the São Carlos School of Engineering (EESC), University of São Paulo (USP), São Carlos/SP, Brazil, and Facultad de Ingeniería y Ciencias, Universidad Adolfo Ibáñez (UAI), Viña del Mar, Chile.","This work was supported by an Institutional Links grant, ID 332405356, under the Newton Fund (UK) and National Council for the States Funding Agencies—CONFAP (Brazil) partnership. The grant is funded by the UK Department for Business, Energy and Industrial Strategy delivered by the British Council and FAPEG Foundation (Fundação de Amparo à Pesquisa do Estado de Goiás). This work also was supported by Brazilian National Council for Scientific and Technological Development (CNPq), ID 443439/2018-4, and Coordination for the Improvement of Higher Education Personnel (CAPES), 0001. The Universidad Católica del Norte (UCN) supported the payment of the Article Processing Charge.",Agriculture,,,,2021-12-31,2021,2021-12-31,,12,1,48,All OA; Gold,Article,"Alves, Paulo Nocera; Melo, Isotilia Costa; Yamanaka, Lie; Severino, Maico Roris; Rentizelas, Athanasios","Alves, Paulo Nocera (Escuela de Ingeniería de Coquimbo (EIC), Universidad Católica del Norte (UCN), Coquimbo 1781421, Chile; São Carlos School of Engineering (EESC), University of São Paulo (USP), São Carlos 13562-190, Brazil;, isotilia@gmail.com); Melo, Isotilia Costa (São Carlos School of Engineering (EESC), University of São Paulo (USP), São Carlos 13562-190, Brazil;, isotilia@gmail.com; Facultad de Ingeniería y Ciencias, Universidad Adolfo Ibáñez (UAI), Viña del Mar 2520000, Chile); Yamanaka, Lie (Faculty of Sciences and Technology, Federal University of Goiás (UFG), Aparecida de Goiânia 74968-755, Brazil;, lie@ufg.br, (L.Y.);, maico_severino@ufg.br, (M.R.S.)); Severino, Maico Roris (Faculty of Sciences and Technology, Federal University of Goiás (UFG), Aparecida de Goiânia 74968-755, Brazil;, lie@ufg.br, (L.Y.);, maico_severino@ufg.br, (M.R.S.)); Rentizelas, Athanasios (Sector of Industrial Management and Operational Research, School of Mechanical Engineering, National Technical University of Athens, 15780 Zografou, Greece;, arent@mail.ntua.gr; Department of Design Manufacturing and Engineering Management, University of Strathclyde, Glasgow G1 1XJ, UK)","Alves, Paulo Nocera (Catholic University of the North; Universidade de São Paulo)","Alves, Paulo Nocera (Catholic University of the North; Universidade de São Paulo); Melo, Isotilia Costa (Universidade de São Paulo; Adolfo Ibáñez University); Yamanaka, Lie (Universidade Federal de Goiás; Faculty of Sciences and Technology, Federal University of Goiás (UFG), Aparecida de Goiânia 74968-755, Brazil;, lie@ufg.br, (L.Y.);, maico_severino@ufg.br, (M.R.S.)); Severino, Maico Roris (Universidade Federal de Goiás; Faculty of Sciences and Technology, Federal University of Goiás (UFG), Aparecida de Goiânia 74968-755, Brazil;, lie@ufg.br, (L.Y.);, maico_severino@ufg.br, (M.R.S.)); Rentizelas, Athanasios (National Technical University of Athens; University of Strathclyde)",4,3,,1.44,https://www.mdpi.com/2077-0472/12/1/48/pdf?version=1640952861,https://app.dimensions.ai/details/publication/pub.1144381789,44 Human Society; 46 Information and Computing Sciences; 4605 Data Management and Data Science,
