"About the data: Exported on Oct 01, 2024. Criteria: '""Universidad del Norte"" OR ""universidad del norte"" OR ""University of the North"" OR ""university of the north"" OR ""Uninorte"" OR ""uninorte""' in full data; Publication Year is 2021; Publication Type is Chapter or Edited Book or Proceeding or Monograph; Open Access is Closed.  Note: For hyper-authorship publications with more than 100 authors the export does not include author names and affiliations. © 2024 Digital Science &amp; Research Solutions Inc. All rights reserved. Parts of this work may also be protected by copyright of content providers and other third parties, which together with all rights of Digital Science, user agrees not to violate. Redistribution / external use of this work (or parts thereof) is prohibited without prior written approval. Please contact info@dimensions.ai for further information.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rank,Publication ID,DOI,PMID,PMCID,Title,Abstract,Acknowledgements,Funding,Source title,Anthology title,Book editors,MeSH terms,Publication date,PubYear,Publication date (online),Publication date (print),Volume,Issue,Pagination,Open Access,Publication Type,Authors,Authors (Raw Affiliation),Corresponding Authors,Authors Affiliations,Times cited,Recent citations,RCR,FCR,Source Linkout,Dimensions URL,Fields of Research (ANZSRC 2020),Sustainable Development Goals
4399,pub.1151486174,10.1007/978-3-030-38726-6_167-1,,,"Amar Amar, José Juan",,,,,The Palgrave Biographical Encyclopedia of Psychology in Latin America,,,2021,2021,2022-10-01,2021,,,1-3,Closed,Chapter,"de los Ríos, Olga Hoyos","de los Ríos, Olga Hoyos (Universidad del Norte, Barranquilla, Colombia)","de los Ríos, Olga Hoyos (Universidad del Norte)","de los Ríos, Olga Hoyos (Universidad del Norte)",0,0,,,,https://app.dimensions.ai/details/publication/pub.1151486174,,
3684,pub.1141651561,10.1109/isgtlatinamerica52371.2021.9543084,,,Application Software for Studying the Impact of Electric Vehicle Charging Stations in Distribution Systems,"The road transportation sector is facing a transition from fossil fuels to electricity that is producing many technical impacts in local distribution systems because of the widespread installation of home and public Electric Vehicle (EV) chargers with power outputs that range from few to hundreds of kW. To ease the distribution system impact analysis of these rapidly growing loads, this paper describes a software application developed in Matlab that integrates the attributes of Eclipse SUMO and OpenDSS to co-simulate a road transportation network and a distribution system, obtain realistic usage schedules of EV chargers, and quantify their effects on voltages and currents of medium- and low-voltage feeders. A case study presenting the distribution system impact analysis of six public EV charging stations in Barranquilla, Colombia is reported to illustrate the features of the developed tool. The results demonstrate the flexibility of the proposed application software to simulate practical charging impact scenarios with different transportation networks, charger locations, and power levels.",,,,2021 IEEE PES Innovative Smart Grid Technologies Conference - Latin America (ISGT Latin America),,,2021-01-17,2021,,2021-01-17,00,,1-5,Closed,Proceeding,"O., J. S. Daza; B., A. C. Cristancho; Restrepo, M.; Arango-Manrique, A.","O., J. S. Daza (Department of Electrical and Electronic Engineering, Universidad Del Norte, Barranquilla, Colombia); B., A. C. Cristancho (Department of Electrical and Electronic Engineering, Universidad Del Norte, Barranquilla, Colombia); Restrepo, M. (Department of Electrical and Electronic Engineering, Universidad Del Norte, Barranquilla, Colombia); Arango-Manrique, A. (Department of Electrical and Electronic Engineering, Universidad Del Norte, Barranquilla, Colombia)",,"O., J. S. Daza (Universidad del Norte); B., A. C. Cristancho (Universidad del Norte); Restrepo, M. (Universidad del Norte); Arango-Manrique, A. (Universidad del Norte)",1,1,,0.4,,https://app.dimensions.ai/details/publication/pub.1141651561,"35 Commerce, Management, Tourism and Services; 3509 Transportation, Logistics and Supply Chains; 40 Engineering",7 Affordable and Clean Energy
3586,pub.1144363424,10.1007/978-3-030-74088-7_58,,,Online Teachers from Offline Worlds: Lessons Learned,"This chapter describes the professional development experience implemented at a Colombian university at the onset of COVID-19 to help alleviate concerns resulting from transforming face-to-face to emergency remote courses. After a review of the literature, we implemented a program for faculty that focused on three key points: (1) exploring the types of technology available for each modality and how to successfully integrate them into the teachers’ practice; (2) clarifying the concepts around each modality and how they are implemented; and (3) supporting educational and emotional needs to help faculty and their students during this time. Feedback from faculty was positive although some professors felt overwhelmed at the beginning of the process. In addition, many professors took active roles to help their colleagues promoting emergent learning communities. Future implications show that despite having institutional professional development to meet immediate needs in crisis situations, it also could be useful to tap into the knowledge and experiences of the institution’s faculty. Furthermore, continuing professional development for online teaching and learning is essential, thus allowing sufficient time for faculty to learn, adopt, and adapt to new technological tools.",,,,Teaching in the Post COVID-19 Era,"Ismail Fayed, Jill Cummings",,2021,2021,2022-01-03,2021,,,585-592,Closed,Chapter,"Bailey, Angela C.; Corrales, Kathleen A.; Rey-Paba, Lourdes; Roasado Mendinueta, Nayibe","Bailey, Angela C. (Universidad del Norte, Barranquilla, Colombia); Corrales, Kathleen A. (Universidad del Norte, Barranquilla, Colombia); Rey-Paba, Lourdes (Department of Foreign Languages, Universidad del Norte, Barranquilla, Colombia); Roasado Mendinueta, Nayibe (Spanish Department, Universidad del Norte, Barranquilla, Colombia)","Bailey, Angela C. (Universidad del Norte)","Bailey, Angela C. (Universidad del Norte); Corrales, Kathleen A. (Universidad del Norte); Rey-Paba, Lourdes (Universidad del Norte); Roasado Mendinueta, Nayibe (Universidad del Norte)",0,0,,0.0,,https://app.dimensions.ai/details/publication/pub.1144363424,39 Education; 3901 Curriculum and Pedagogy; 3903 Education Systems,
3475,pub.1138250236,10.1109/ssd52085.2021.9429507,,,Methodology for the Design of Parallel Robots Using Performance Atlases: The Case of the Linear Delta Parallel Robot,"Parallel robots kinematic design and optimization is a complex task that involves many preliminary stages to fulfill different user needs. Few literature works provide a simple and robust framework to achieve an optimal solution for the multi-objective kinematic design problem. This research describes a methodology for the optimal kinematic design of parallel robots, leading to the development of performance charts for a graphical selection of an optimal set of design parameters. To illustrate the application of the proposed methodology, the linear delta parallel robot is under study, obtaining the global performance charts of the condition, velocity, and payload indices.","We appreciate the Center for Teaching Excellence Uninorte (CEDU) for providing the spaces brought for scheduling meetings. Furthermore, we appreciate engineer Jovanny Pacheco, a faculty member of the mechanical engineering Department at Universidad del Norte, for his collaboration.",,,"2021 18th International Multi-Conference on Systems, Signals & Devices (SSD)",,,2021-03-25,2021,,2021-03-25,00,,749-754,Closed,Proceeding,"Sanjuan, Javier; Muñoz, Elias; Serje, David; Padilla, Miguel; Bojairami, Ibrahim el; Brahmi, Brahim; Rahman, Mohammad","Sanjuan, Javier (Department of Mechanical Engineering, University of Wisconsin-Milwaukee, Milwaukee, United States); Muñoz, Elias (Department of Mechanical Engineering, University of Wisconsin-Milwaukee, Milwaukee, United States); Serje, David (Department of Mechanical Engineering, Universidad Simón Bolivar, Barranquilla, Colombia); Padilla, Miguel (Department of Mechanical Engineering, Universidad del Norte, Puerto Colombia, Barranquilla-Colombia); Bojairami, Ibrahim el (Department of Mechanical Engineering, McGill University, Montreal, Quebec, Canada); Brahmi, Brahim (Department of Mechanical Engineering, Ecole de Technologie Supérieure Montreal, Quebec, Canada); Rahman, Mohammad (Department of Mechanical Engineering, University of Wisconsin-Milwaukee, Milwaukee, United States)","Sanjuan, Javier (University of Wisconsin–Milwaukee)","Sanjuan, Javier (University of Wisconsin–Milwaukee); Muñoz, Elias (University of Wisconsin–Milwaukee); Serje, David (Universidad Simón Bolívar); Padilla, Miguel (Universidad del Norte); Bojairami, Ibrahim el (McGill University); Brahmi, Brahim (École de Technologie Supérieure); Rahman, Mohammad (University of Wisconsin–Milwaukee)",0,0,,0.0,,https://app.dimensions.ai/details/publication/pub.1138250236,"33 Built Environment and Design; 3303 Design; 40 Engineering; 4007 Control Engineering, Mechatronics and Robotics; 4010 Engineering Practice and Education",
3168,pub.1144363372,10.1007/978-3-030-74088-7_10,,,“Not in the Same Boat”: Navigating Towards Academic Literacy Teaching During the COVID-19 Crisis,"This chapter describes the experience of academic literacy teachers in their adaptation of face-to-face teaching activities to the remote mode in a university in Colombia. Students in these courses face various challenges associated with their contexts and their home areas for studying – the physical conditions, quality of internet connections, and sometimes lack of electricity. Alongside these challenges, they lack literacy skills to face the demands posed by the learning tasks they encounter in their courses. The change to remote emergency teaching due to the COVID-19 crisis represented a threat for this vulnerable population as their academic literacy teachers were not used to navigating technology-mediated environments. After intensive professional development provided by the Teaching Excellence Center, faculty designed strategies to match teachers and students’ access and familiarity to technology. Teaching tasks and delivery were modified as well. Feedback from faculty recognized the complexity and difficulty of such transformations, as well as its potential for opportunities. Students were positive about the experience and recognized the role teachers played in making this transition possible. Conclusions suggest that having a unified pedagogy helped them navigate the crisis regardless of their technological or literacy needs.",,,,Teaching in the Post COVID-19 Era,"Ismail Fayed, Jill Cummings",,2021,2021,2022-01-03,2021,,,111-118,Closed,Chapter,"Doria, Carlos Mario Hernández; Mendinueta, Nayibe Roasado","Doria, Carlos Mario Hernández (Universidad del Norte, Barranquilla, Colombia); Mendinueta, Nayibe Roasado (Universidad del Norte, Barranquilla, Colombia)","Doria, Carlos Mario Hernández (Universidad del Norte)","Doria, Carlos Mario Hernández (Universidad del Norte); Mendinueta, Nayibe Roasado (Universidad del Norte)",2,2,,1.74,,https://app.dimensions.ai/details/publication/pub.1144363372,39 Education; 3901 Curriculum and Pedagogy; 3903 Education Systems,4 Quality Education
2781,pub.1139989807,10.1007/978-3-030-80906-5_22,,,On the Complexity of the Collaborative Joint Replenishment Problem,"In this paper, we study the open question regarding the computational complexity of one newest version of the Joint Replenishment Problem, the Collaborative Joint Replenishment Problem. This problem has received attention due to his potential in practical settings. However, the complexity of the problem remains unresolved. In this paper, we provide insights to proof that the problem is indeed NP-complete. The complexity is also analyzed using computational experiments.",The work of the second author was supported under grant INGPHD-10-2019.,,Studies in Computational Intelligence,"Service Oriented, Holonic and Multi-Agent Manufacturing Systems for Industry of the Future","Damien Trentesaux, Theodor Borangiu, Paulo Leitão, Jose-Fernando Jimenez, Jairo R. Montoya-Torres",,2021-07-29,2021,2021-07-29,2021,987,,311-318,Closed,Chapter,"Otero-Palencia, Carlos; Montoya-Torres, Jairo R.; Amaya-Mier, René","Otero-Palencia, Carlos (Department of Civil Engineering and Environmental Engineering, Institute of Transportation Studies, University of California at Davis, One Shields Avenue, Ghausi Hall 3143, 95616, Davis, CA, USA); Montoya-Torres, Jairo R. (School of Engineering, Universidad de La Sabana, km 7 Autopista Norte de Bogota D.C., Chia, Colombia); Amaya-Mier, René (Department of Industrial Engineering, Universidad del Norte, km 5 via Puerto Colombia, Barranquilla, Colombia)","Montoya-Torres, Jairo R. (University of La Sabana)","Otero-Palencia, Carlos (University of California, Davis); Montoya-Torres, Jairo R. (University of La Sabana); Amaya-Mier, René (Universidad del Norte)",0,0,,0.0,,https://app.dimensions.ai/details/publication/pub.1139989807,46 Information and Computing Sciences; 4602 Artificial Intelligence; 4611 Machine Learning,
2735,pub.1139915243,10.1007/978-981-16-3941-8_4,,,"Advances, Opportunities, and Challenges in the Digital Transformation of HEIs in Latin America","The information society is characterized by the information data conversion and the information in knowledge to support the decision making and the human development. In this sense, the digital transformation implies not only the use of technology to store data, but also a change of processes and organizational culture, allowing the entry of knowledge management into the new economy of the intangibles. This transformation has changed the game rules of socio-technical systems of organizations and their interrelationships, impacting different components of organizations. Advance in adapting the transformation in organizations has not been symmetrical in all sectors and regions of the world. Previous research shows that in education in Latin America the degree of incorporation has been less than in other economic sectors and zones of the world. That is why, the objective of study is the identification and analysis of the progress achieved by the Higher Education Institutions (HEIs) of the region, concerning digital transformation of their academic and management processes, besides recognizing their opportunities and challenges in the context of the Fourth Industrial Revolution. The methodology includes a qualitative approach. To collect the information, the document analysis technique is used, and the main factor is the searching through reference database and complete text. Data analysis is made in accordance with the pillars of the Fourth Industrial Revolution, central and management, digital transformation enablers of missionary, and support processes of the HEIs. The results show that, while it is true that the HEIs in Latin America lag behind their peers in other countries, it is found that, from 2018, the progress on the digital transformation of processes of the HEIs in Latin America has been very significant. The main impact is given in the incorporation of pillars of industry 4.0 in: graduation, using blockchain; teaching, collaborative virtual reality; artificial intelligence to assist students; university management, through virtual assistants; and research supported by robotic. Improvement of cyber-physical and big data systems is not evident. It is concluded that digital transformation of the HEIs in Latin America is in the phase of early adoption, with some successful cases of the main reference HEIs, top-ranked in the academic ranking of the region, which will probably be imitated by other HEIs. The main challenges for the digital transformation of the HEIs in Latin America are related to culture, resistance to change, the hierarchical government, and the understanding that information is the key asset of the knowledge society. A new opportunity emerges for the digital transformation of HEIs in Latin America and for the researchers of the topic.",We are especially grateful to the Higher Education Institutions in Latin America that have provided accessible information and which were a fundamental input for the research.,,Lecture Notes in Educational Technology,Radical Solutions for Digital Transformation in Latin American Universities,"Daniel Burgos, John Willian Branch",,2021-07-25,2021,2021-07-25,2021,,,55-75,Closed,Chapter,"Serna Gómez, José Humberto; Díaz-Piraquive, Flor Nancy; Muriel-Perea, Yasser de Jesús; Díaz Peláez, Alejandro","Serna Gómez, José Humberto (Fundación Universitaria Internacional de La Rioja, Calle 100 No. 19-61 Piso 8, Bogotá, Colombia); Díaz-Piraquive, Flor Nancy (Fundación Universitaria Internacional de La Rioja, Calle 100 No. 19-61 Piso 8, Bogotá, Colombia); Muriel-Perea, Yasser de Jesús (Fundación Universitaria Internacional de La Rioja, Calle 100 No. 19-61 Piso 8, Bogotá, Colombia); Díaz Peláez, Alejandro (Fundación Universitaria Internacional de La Rioja, Calle 100 No. 19-61 Piso 8, Bogotá, Colombia)","Díaz-Piraquive, Flor Nancy (Fundación Universitaria Internacional de La Rioja, Calle 100 No. 19-61 Piso 8, Bogotá, Colombia)","Serna Gómez, José Humberto (Fundación Universitaria Internacional de La Rioja, Calle 100 No. 19-61 Piso 8, Bogotá, Colombia); Díaz-Piraquive, Flor Nancy (Fundación Universitaria Internacional de La Rioja, Calle 100 No. 19-61 Piso 8, Bogotá, Colombia); Muriel-Perea, Yasser de Jesús (Fundación Universitaria Internacional de La Rioja, Calle 100 No. 19-61 Piso 8, Bogotá, Colombia); Díaz Peláez, Alejandro (Fundación Universitaria Internacional de La Rioja, Calle 100 No. 19-61 Piso 8, Bogotá, Colombia)",14,8,,9.9,,https://app.dimensions.ai/details/publication/pub.1139915243,46 Information and Computing Sciences; 4609 Information Systems; 4610 Library and Information Studies,4 Quality Education
2581,pub.1138180085,10.1007/978-3-030-62557-3_6,,,"Disenchantment as a Path Toward Autonomy: Orlando Fals BordaOrlando Fals Borda, Participatory Action ResearchPAR, Communication and Social Change","Orlando Fals Borda, precursor of Participatory Action Research (PAR), has been a benchmark for education and popular communication in Latin America. This is mainly due to his criticism of the coloniality of positivist research methods, and his proposal of an epistemological, methodological, and political commitment from a transformative social research, in a participatory way with the “popular” sectors. This text presents some disenchantments that led Fals Borda to a rethink: his conception of subversion within civility; his reorientation towards the liberation theology; his distancing from the state function, positivist science, and academia, which he considered distant from reality. The last part of the chapter contains some reflections on the way in which Fals Borda assumed a participatory communication and culturally contextualized outlook as the basis of both the research and the processes of change.",,,Palgrave Studies in Communication for Social Change,The Evolution of Popular Communication in Latin America,Ana Cristina Suzina,,2021-05-20,2021,2021-05-20,2021,,,109-128,Closed,Chapter,"Vega-Casanova, Jair","Vega-Casanova, Jair (Department of Social Communication, Universidad del Norte, Barranquilla, Colombia)","Vega-Casanova, Jair (Universidad del Norte)","Vega-Casanova, Jair (Universidad del Norte)",4,1,,3.03,,https://app.dimensions.ai/details/publication/pub.1138180085,"47 Language, Communication and Culture; 4701 Communication and Media Studies; 50 Philosophy and Religious Studies",
1970,pub.1141394565,10.1007/978-3-030-46455-4_202,,,Rheological Properties and Rutting Characterization of Natural Rubber Modified Bitumen,"From the early nineties, Thailand has been the world's largest producer and exporter of natural rubber latex (NRL). However, the current unbalances in demand/supply has led to a sharp reduction of NRL prices, which has required the Thailand government to boost NRL prices by encouraging domestic consumption and promoting its use as an alternative material for road infrastructure applications. Aiming at selecting and optimizing a suitable percentage of natural rubber latex able to improve the rheological and rutting resistance performance characteristics of natural rubber modified bitumen (NRMB), this research assesses the application of high ammonia concentrated natural rubber latex, which incorporates 60% Dry Rubber Content (DRC) and 40% water by total weight. This NRL was used as a modifier of AC60/70 bitumen at 0, 3, 5, 8% of DRC concentrations. The experimental programme comprised two stages that assessed: (1) the rheological properties by means of the Dynamic Shear Rheometer (DSR) test; and (2) the rutting performance through the Multiple Stress Creep Recovery (MSCR) test. The results indicated that NR increased the complex modulus and reduced phase angle at high temperature, while also providing significant improvement in the rutting resistance. Altogether, the main laboratory results proved that NR latex containing 8% of DRC to be the optimum NR dosage that induces improvements on the rheological properties and rutting performance of NRMB blends.",Juan S. Carvajal-Munoz thanks the support provided by Universidad del Norte and Colciencias-Colfuturo for conducting PhD studies at the University of Nottingham.,,RILEM Bookseries,Proceedings of the RILEM International Symposium on Bituminous Materials,"Hervé Di Benedetto, Hassan Baaj, Emmanuel Chailleux, Gabriele Tebaldi, Cédric Sauzéat, Salvatore Mangiafico",,2021-09-26,2021,2021-09-26,2022,27,,1595-1602,Closed,Chapter,"Wititanapanit, Jarurat; Carvajal-Munoz, Juan S.; Bamrungwong, Chakree; Airey, Gordon","Wititanapanit, Jarurat (Department of Rural Roads, Ministry of Transport, Bangkok, Thailand); Carvajal-Munoz, Juan S. (Nottingham Transportation Engineering Centre (NTEC), University of Nottingham, Nottingham, UK; Department of Civil and Environmental Engineering, Universidad del Norte, Barranquilla, Colombia); Bamrungwong, Chakree (Department of Rural Roads, Ministry of Transport, Bangkok, Thailand); Airey, Gordon (Nottingham Transportation Engineering Centre (NTEC), University of Nottingham, Nottingham, UK)","Wititanapanit, Jarurat (Department of Rural Roads, Ministry of Transport, Bangkok, Thailand)","Wititanapanit, Jarurat (Department of Rural Roads, Ministry of Transport, Bangkok, Thailand); Carvajal-Munoz, Juan S. (University of Nottingham; Universidad del Norte); Bamrungwong, Chakree (Department of Rural Roads, Ministry of Transport, Bangkok, Thailand); Airey, Gordon (University of Nottingham)",0,0,,0.0,,https://app.dimensions.ai/details/publication/pub.1141394565,40 Engineering; 4004 Chemical Engineering,
1958,pub.1141394651,10.1007/978-3-030-46455-4_59,,,Comparison of the Effects of Hydrated Lime on the Moisture-Induced Damage of Stone Mastic Asphalt (SMA) Mixtures,"Moisture-induced damage is one of the most prominent distresses affecting pavement structures worldwide. As a consequence, various strategies for mitigating this phenomenon have been proposed, including the use of additives to improve bitumen-aggregate bonding, engineered to mitigate/counteract the moisture damage effects. Among these, the reported benefits of various lime forms, such as hydrated lime (HL), have propelled its use (mainly in the United States from the early 70s) as widely reported in scientific literature. However, very few studies have been conducted in the United Kingdom with locally available materials, specifications and testing methods suitable for that purpose. Therefore, this study investigates the effects of HL on the moisture damage resistance of stone mastic asphalt (SMA) mixtures designed, produced and tested under local UK conditions. A set of asphalt slabs with a target 4.0% air voids content and two bitumen contents (5.6 and 6.2%) using granite aggregates were manufactured using a roller ‘slab’ compactor consisting of control mixtures (0% HL) and those with 1, 2 and 3% HL by weight of total mixture. Characterisation of the mixtures was done via the saturated ageing tensile stiffness (SATS) test to account for both the effects of ageing and moisture damage. The SATS test results showed a positive effect of the addition of HL on the moisture damage resistance, however increasing HL contents only produced marginal additional improvements. The influence of the reduction in bitumen content was negligible. Furthermore, the results indicated an optimum dosage of 1% HL for enhanced moisture damage resistance.",Juan S. Carvajal-Munoz thanks the support provided by the Colombian sponsors Universidad del Norte and Colciencias-Colfuturo to conduct PhD studies at the University of Nottingham.,,RILEM Bookseries,Proceedings of the RILEM International Symposium on Bituminous Materials,"Hervé Di Benedetto, Hassan Baaj, Emmanuel Chailleux, Gabriele Tebaldi, Cédric Sauzéat, Salvatore Mangiafico",,2021-09-26,2021,2021-09-26,2022,27,,465-471,Closed,Chapter,"Badal, Amar; Carvajal-Munoz, Juan S.; Airey, Gordon","Badal, Amar (Department of Civil Engineering, Nottingham Transportation Engineering Centre (NTEC), University of Nottingham, Nottingham, UK); Carvajal-Munoz, Juan S. (Department of Civil Engineering, Nottingham Transportation Engineering Centre (NTEC), University of Nottingham, Nottingham, UK; Department of Civil and Environmental Engineering, Universidad del Norte, Barranquilla, Atlantico, Colombia); Airey, Gordon (Department of Civil Engineering, Nottingham Transportation Engineering Centre (NTEC), University of Nottingham, Nottingham, UK)","Carvajal-Munoz, Juan S. (University of Nottingham; Universidad del Norte)","Badal, Amar (University of Nottingham); Carvajal-Munoz, Juan S. (University of Nottingham; Universidad del Norte); Airey, Gordon (University of Nottingham)",0,0,,0.0,,https://app.dimensions.ai/details/publication/pub.1141394651,"40 Engineering; 4005 Civil Engineering; 43 History, Heritage and Archaeology; 4302 Heritage, Archive and Museum Studies",
