"About the data: Exported on Oct 01, 2024. Criteria: '""Universidad del Norte"" OR ""universidad del norte"" OR ""University of the North"" OR ""university of the north"" OR ""Uninorte"" OR ""uninorte""' in full data; Publication Year is 2022; Open Access is Gold.  Note: For hyper-authorship publications with more than 100 authors the export does not include author names and affiliations. © 2024 Digital Science &amp; Research Solutions Inc. All rights reserved. Parts of this work may also be protected by copyright of content providers and other third parties, which together with all rights of Digital Science, user agrees not to violate. Redistribution / external use of this work (or parts thereof) is prohibited without prior written approval. Please contact info@dimensions.ai for further information.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rank,Publication ID,DOI,PMID,PMCID,Title,Abstract,Acknowledgements,Funding,Source title,Anthology title,Book editors,MeSH terms,Publication date,PubYear,Publication date (online),Publication date (print),Volume,Issue,Pagination,Open Access,Publication Type,Authors,Authors (Raw Affiliation),Corresponding Authors,Authors Affiliations,Times cited,Recent citations,RCR,FCR,Source Linkout,Dimensions URL,Fields of Research (ANZSRC 2020),Sustainable Development Goals
887,pub.1154852597,10.29375/01240781.4399,,,"La geopolítica del mal: Pablo Escobar, Colombia y el discurso geopolítico popular en la IMDb","The objective of this article will be to understand the representation of the sober speech the evil done by the mass entertainment media through the interpretation made by the audience to whom this speech is intended. For this, a comparative analysis is carried out between the television series El Patrón del Mal and Narcos. The theoretical contribution comes from Critical Geopolitics and the concept of popular geopolitical discourse. The methodology is based on the analysis of the opinions of Internet Movie Database users. From this exercise, the relevance of subtexts and intertextuality to represent social phenomena was verified.",,,Reflexión Política,,,,2022-12-31,2022,2022-12-31,,24,50,101-114,All OA; Gold,Article,"Urueña-Sánchez, Mario; Dermer-Wodnicky, Miriam","Urueña-Sánchez, Mario (Universidad del Rosario); Dermer-Wodnicky, Miriam (Universidad la Gran Colombia)",,"Urueña-Sánchez, Mario (Universidad del Rosario); Dermer-Wodnicky, Miriam (La Gran Colombia University)",0,0,,0.0,https://revistas.unab.edu.co/index.php/reflexion/article/download/4399/3653,https://app.dimensions.ai/details/publication/pub.1154852597,"36 Creative Arts and Writing; 3605 Screen and Digital Media; 47 Language, Communication and Culture; 4701 Communication and Media Studies",
839,pub.1155736057,10.4067/s0719-09482022000200065,,,"Ataque pirata a La Serena de 1680: poder blando (soft power), enodiplomacia y patrimonio cultural y agroalimentario","Resumen: En este artculo se examina el ataque del capitn Sharp a La Serena, ocurrido en 1680, a partir de cuatro cronistas piratas: Dick (1684), Annimo (1684), Ringrose (1685) y Sharp (1699). Sin poder hacer frente a la agresin pirata con recursos militares ni de fuerza (hard power), la comunidad local centr su defensa en recursos de poder blando (soft power). Se detecta una notable defensa de la ciudad, con la activacin del patrimonio cultural de los changos (con sus balsas de cuero de lobo) y los diaguitas (con sus redes de canales de riego). Estos elementos se articularon con la estrategia de las autoridades hispanocriollas (enodiplomacia) y, desde los tres frentes, se articul una estrategia que logr expulsar a los piratas de la ciudad. Abstract: This article offers a study of Captain Sharp's attack on La Serena in 1680 using as reference four pirate chroniclers: Dick, 1684; Anonymous, 1685; Ringrose, 1685 and Sharp, 1699. Without the means to counter such pirate aggression with military resources or hard power, the local community focused its defence on soft power resources. A remarkable defence of the city was thus identified, through the activation of the cultural heritage of the indigenous Changos (with rafts made from sea lion skins) and the Diaguita (with their networks of irrigation canals). These elements were coordinated with the strategy of the Spanish-Creole authorities (ethno-diplomacy), and on the basis of these three lines of defence, a strategy was developed that succeeded in expelling the pirates from the city.",,,Si Somos Americanos,,,,2022-12-31,2022,2022-12-31,,22,2,65-86,All OA; Gold,Article,"Lacoste, Pablo","Lacoste, Pablo ()",,"Lacoste, Pablo ()",0,0,,0.0,http://www.scielo.cl/pdf/ssa/v22n2/0719-0948-ssa-22-02-65.pdf,https://app.dimensions.ai/details/publication/pub.1155736057,"43 History, Heritage and Archaeology; 4302 Heritage, Archive and Museum Studies",
609,pub.1155198834,10.11606/rgpp.v12i2.195786,,,Territorios saludables: una mirada crítica a la salud comunitaria en Bogotá en la última década.,"The article presented below proposes a discussion on community and territorial health in the city of Bogotá (Colombia), based on a documentary analysis carried out in the last decade, in which the last three administrations are reported (Bogotá Humana, Bogotá ´for all and the caring city). The exercise contemplated the use of reports, documents and other institutional and non-institutional documentary resources, which were integrated, classified and analyzed for the intervals (2012 - 2016), (2016 - 2020) and (2020 - to date). Within the findings, it can be seen explicitly, how they go through the conceptions and strategic developments, on community and territorial health, differential discourses, which put the communities, their historicities, their daily practices and their ways of carefully, in very different places and forms, based on the ideological framework from which they are enunciated and documented. This research makes it possible to articulate and problematize components of public health, such as differential territorialities, interculturality and community health, from a critical and situational perspective, where the documentary sources take on a transversal and strategic meaning.",,,Revista Gestão & Políticas Públicas,,,,2022-12-31,2022,2022-12-31,,12,2,278-307,All OA; Gold,Article,"Cortés-Millán, Germán Andrés; Alfonso-Morales, Laura Camila","Cortés-Millán, Germán Andrés (Universidade Autônôma de Bucaramanga); Alfonso-Morales, Laura Camila (Fundação Universitária de Ciências da Saúde)",,"Cortés-Millán, Germán Andrés (Autonomous University of Bucaramanga); Alfonso-Morales, Laura Camila (Fundação Universitária de Ciências da Saúde)",1,1,,0.51,https://www.revistas.usp.br/rgpp/article/download/195786/190822,https://app.dimensions.ai/details/publication/pub.1155198834,42 Health Sciences; 4206 Public Health; 44 Human Society,
289,pub.1163278739,10.15381/iigeo.v25i50.24321,,,Influencia de las buenas prácticas de gestión de seguridad y salud en el desempeño de los trabajadores,"The purpose of the research was to determine how good occupational health and safety (OHS) management practices influence the performance of workers in a company in the mining sector in Peru, to evaluate the managerial actions taken by the organization, the understanding of the management of worker performance and involve an alternative way to improve health and safety in the mining industry. It was performed under quantitative research method, non-experimental designs, and explanatory causal models; a representative sample of 103 workers was established workers of the organization was selected, to whom two questionnaires were applied. The findings of the study determined that good management practices in health and safety positively influence the performance of workers (rho=0.859; p-value=0.000). Thus, it was found that the measures taken by the company in the management’s undertaking in actions aimed at improving safety, training activities and the promotion of employee participation in the OHS management system have had a favorable impact on the performance of workers. It is important, from the perspective of good practice, the establishment of the appropriate means and conditions for the performance of work activities, the integration of management into management activities, administrative responsibility and risk assessment.",,,Revista del Instituto de investigación de la Facultad de minas metalurgia y ciencias geográficas,,,,2022-12-31,2022,2022-12-31,,25,50,221-228,All OA; Gold,Article,"Azabache, María Roxana Gonzales; Pataca, Ernesto Osvaldo Aduvire","Azabache, María Roxana Gonzales (Universidad Privada del Norte, Perú); Pataca, Ernesto Osvaldo Aduvire (Pontificia Universidad Católica del Perú, Lima, Perú)",,"Azabache, María Roxana Gonzales (Private University of the North); Pataca, Ernesto Osvaldo Aduvire (Pontifical Catholic University of Peru)",0,0,,0.0,https://revistasinvestigacion.unmsm.edu.pe/index.php/iigeo/article/download/24321/19174,https://app.dimensions.ai/details/publication/pub.1163278739,"35 Commerce, Management, Tourism and Services; 3505 Human Resources and Industrial Relations",
252,pub.1154362713,10.35692/07183992.15.2.3,,,Evolución de la competitividad exportadora en la industria pesquera y acuícola: el caso de Chile,"This paper analyzes the competitiveness evolution of the mains Chilean fishing industry products in the period 2008 and 2019. For this purpose, we first characterize the export and import market of the most relevant Chilean product in this sector. Then, using the Revealed Comparative Advantage Index we estimate the Chilean and its competitors’ competitiveness level, considering the advantages and/or disadvantages of exports and imports of Chile with respect to the rest of the world. The 8 products with the highest export performance are analyzed, concluding that Chile has comparative advantages in 5 of them.",,,Multidisciplinary Business Review,,,,2022-12-31,2022,2022-12-31,,15,2,14-26,All OA; Gold,Article,"Morales, Cristian; Vallone, Andrés; Guevar, Willmer; Sepúlveda, Javier; Espinoza, Sebastián; Paredes, Diego","Morales, Cristian (Escuela de Ciencias Empresariales, Instituto de Políticas Públicas, Universidad Católica del Norte); Vallone, Andrés (Escuela de Ciencias Empresariales, Instituto de Políticas Públicas, Universidad Católica del Norte); Guevar, Willmer (Universidad Tecnológica de Chile (INACAP)); Sepúlveda, Javier (Escuela de Ciencias Empresariales, Universidad Católica del Norte, Chile); Espinoza, Sebastián (Escuela de Ciencias Empresariales, Universidad Católica del Norte); Paredes, Diego (Escuela de Ciencias Empresariales, Universidad Católica del Norte)",,"Morales, Cristian (Catholic University of the North); Vallone, Andrés (Catholic University of the North); Guevar, Willmer (Universidad Tecnológica de Chile (INACAP)); Sepúlveda, Javier (Catholic University of the North); Espinoza, Sebastián (Catholic University of the North); Paredes, Diego (Catholic University of the North)",0,0,,0.0,https://journalmbr.net/index.php/mbr/article/download/5403/4352,https://app.dimensions.ai/details/publication/pub.1154362713,38 Economics; 3801 Applied Economics; 44 Human Society; 4404 Development Studies,
4764,pub.1154065293,10.1186/s12887-022-03803-3,36581828,PMC9801559,Poland-Möbius syndrome: a case report implicating a novel mutation of the PLXND1 gene and literature review,"BackgroundMöbius (Moebius) and Poland’s syndromes are two rare congenital syndromes characterized by non-progressive bilateral (and often asymmetric) dysfunction of the 6th and 7th cranial nerves and hypoplasia of the pectoral muscles associated with chest wall and upper limb anomalies respectively. Manifest simultaneously as Poland-Möbius (Poland-Moebius) syndrome, debate continues as to whether this is a distinct nosological entity or represents phenotypic variation as part of a spectrum of disorders of rhomboencephalic development. Etiological hypotheses implicate both genetic and environmental factors. The PLXND1 gene codes for a protein expressed in the fetal central nervous system and vascular endothelium and is thus involved in embryonic neurogenesis and vasculogenesis. It is located at chromosome region 3q21-q22, a locus of interest for Möbius syndrome.Case presentationWe present the first report of a patient with Poland-Möbius syndrome and a mutation in the PLXND1 gene. A child with Poland-Möbius syndrome and a maternally inherited missense variant (NM_015103.2:ex14:c.2890G > Ap.V964M) in the PLXND1 gene is described. In order to contextualize these findings, the literature was examined to identify other confirmed cases of Poland-Möbius syndrome for which genetic data were available. Fourteen additional cases of Poland-Möbius syndrome with genetic studies are described in the literature. None implicated the PLXND1 gene which has previously been implicated in isolated Möbius syndrome.ConclusionsThis report provides further evidence in support of a role for PLXND1 mutations in Möbius syndrome and reasserts the nosological link between Möbius and Poland’s syndromes.Level of evidenceLevel V, Descriptive Study.","The authors would like to thank Ms Anushka Hardas, librarian at Sidra Medicine for help with the literature search and acquisition of the source papers, Mr Carl Sulit, photographer at Sidra Medicine for the clinical images and Ms Julie Melville and Ms Rebecca Watson-Brown for therapeutic evaluation of the patient from the point of view of facial palsy (JM) and Poland’s syndrome (RW-B). Open access funding provided by the Qatar National Library.","Open Access funding provided by the Qatar National Library. The authors declare that no funds, grants, or other support were received during the preparation of this manuscript.",BMC Pediatrics,,,Child; Humans; Mobius Syndrome; Poland Syndrome; Mutation; Thoracic Wall; Central Nervous System,2022-12-30,2022,2022-12-30,,22,1,745,All OA; Gold,Article,"Glass, Graeme E.; Mohammedali, Shiyas; Sivakumar, Bran; Stotland, Mitchell A.; Abdulkader, Faisal; Prosser, Debra O.; Love, Donald R.","Glass, Graeme E. (Department of Surgery, Sidra Medicine, Doha, Qatar; Weill Cornell Medical College, Doha, USA; Weill-Cornell Medical College, Ar-Rayyan, Qatar; Qatar Foundation, Education City North Campus, Room C1-120, 1st Floor OPC, Al Luqta Street, PO BOX 26999, Doha, Qatar); Mohammedali, Shiyas (Department of Surgery, Sidra Medicine, Doha, Qatar); Sivakumar, Bran (Department of Surgery, Sidra Medicine, Doha, Qatar; Department of Plastic Surgery, Great Ormond Street Hospital for Children NHS Foundation Trust, London, UK); Stotland, Mitchell A. (Department of Surgery, Sidra Medicine, Doha, Qatar; Weill Cornell Medical College, Doha, USA; Weill-Cornell Medical College, Ar-Rayyan, Qatar); Abdulkader, Faisal (Department of Surgery, Sidra Medicine, Doha, Qatar; Weill Cornell Medical College, Doha, USA; Weill-Cornell Medical College, Ar-Rayyan, Qatar); Prosser, Debra O. (Department of Pathology, Sidra Medicine, Doha, Qatar); Love, Donald R. (Department of Pathology, Sidra Medicine, Doha, Qatar)","Glass, Graeme E. (Sidra Medical and Research Center; Weill Cornell Medical College, Doha, USA; Weill Cornell Medicine - Qatar; Qatar Foundation)","Glass, Graeme E. (Sidra Medical and Research Center; Weill Cornell Medical College, Doha, USA; Weill Cornell Medicine - Qatar; Qatar Foundation); Mohammedali, Shiyas (Sidra Medical and Research Center); Sivakumar, Bran (Sidra Medical and Research Center; Great Ormond Street Hospital for Children NHS Foundation Trust); Stotland, Mitchell A. (Sidra Medical and Research Center; Weill Cornell Medical College, Doha, USA; Weill Cornell Medicine - Qatar); Abdulkader, Faisal (Sidra Medical and Research Center; Weill Cornell Medical College, Doha, USA; Weill Cornell Medicine - Qatar); Prosser, Debra O. (Sidra Medical and Research Center); Love, Donald R. (Sidra Medical and Research Center)",4,4,,3.47,https://bmcpediatr.biomedcentral.com/counter/pdf/10.1186/s12887-022-03803-3,https://app.dimensions.ai/details/publication/pub.1154065293,32 Biomedical and Clinical Sciences; 3213 Paediatrics; 42 Health Sciences; 4204 Midwifery,
2611,pub.1154065333,10.1186/s13063-022-07040-y,36581902,PMC9801526,Effects of osteopathic manipulative treatment associated with pain education and clinical hypnosis in individuals with chronic low back pain: study protocol for a randomized sham-controlled clinical trial,"BackgroundPatients with chronic low back pain (CLBP) suffer with functional, social, and psychological aspects. There is a growing number of studies with multimodal approaches in the management of these patients, combining physical and behavioral therapies such as osteopathic manipulative treatment, associating pain education and clinical hypnosis. The aim of the present study will be to evaluate the effects of osteopathic manipulative treatment (OMT) associated with pain neuroscience education (PNE) and clinical hypnosis (CH) on pain and disability in participants with CLBP compared to PNE, CH, and sham therapy.MethodsA randomized controlled clinical trial will be conducted in participants aged 20–60 years with CLBP who will be divided into two groups. Group 1 will receive PNE and CH associated with OMT, and G2 will receive PNE, CH, and sham therapy. In both groups, 4 interventions of a maximum of 50 min and with an interval of 7 days will be performed. As primary outcomes, pain (numerical pain scale), pressure pain threshold (pressure algometer), and disability (Oswestry Disability Questionnaire) will be evaluated and, as a secondary outcome, global impression of improvement (Percent of Improvement Scale), central sensitization (Central Sensitization Questionnaire), biopsychosocial aspects (Start Beck Toll Questionnaire), and behavior of the autonomic nervous system (heart rate variability) will be assessed. Participants will be evaluated in the pre-intervention moments, immediately after the end of the protocol and 4 weeks after the procedures. Randomization will be created through a simple randomized sequence and the evaluator will be blinded to the allocation of intervention groups.DiscussionThe guidelines have been encouraging multimodal, biopsychosocial approaches for patients with CLBP; in this sense, the results of this study can help clinicians and researchers in the implementation of a model of treatment strategy for these patients. In addition, patients may benefit from approaches with minimal risk of deleterious effects and low cost. In addition, it will enable the addition of relevant elements to the literature, with approaches that interact and do not segment the body and brain of patients with CLBP, allowing new studies in this scenario.Trials registrationDate: September 4, 2021/Number: NCT05042115.",Not applicable.,The authors own the funding.,Trials,,,"Humans; Low Back Pain; Manipulation, Osteopathic; Pain Measurement; Educational Status; Hypnosis; Chronic Pain; Treatment Outcome; Randomized Controlled Trials as Topic",2022-12-30,2022,2022-12-30,,23,1,1066,All OA; Gold,Article,"Luchesi, Guilherme Luis Santana; da Silva, Anne Kastelianne França; Amaral, Otávio Henrique Borges; de Paula, Vanessa Cristina Godoi; Jassi, Fabrício José","Luchesi, Guilherme Luis Santana (Postgraduate Program in Human Movement Sciences at the Health Sciences Center of the State University of the North of Paraná, Alameda Padre Magno, n° 841 - Nova Jacarezinho, 86400-000, Jacarezinho, Paraná, Brazil; Docusse Institute of Osteopathy and Manual Therapy (IDOT), Presidente Prudente, São Paulo, Brazil); da Silva, Anne Kastelianne França (Docusse Institute of Osteopathy and Manual Therapy (IDOT), Presidente Prudente, São Paulo, Brazil; Post-doctoral Program of São Paulo State University (UNESP), Faculty of Science and Technology, Presidente Prudente, São Paulo, Brazil); Amaral, Otávio Henrique Borges (Postgraduate Program in Human Movement Sciences at the Health Sciences Center of the State University of the North of Paraná, Alameda Padre Magno, n° 841 - Nova Jacarezinho, 86400-000, Jacarezinho, Paraná, Brazil); de Paula, Vanessa Cristina Godoi (Postgraduate Program in Human Movement Sciences at the Health Sciences Center of the State University of the North of Paraná, Alameda Padre Magno, n° 841 - Nova Jacarezinho, 86400-000, Jacarezinho, Paraná, Brazil); Jassi, Fabrício José (Postgraduate Program in Human Movement Sciences at the Health Sciences Center of the State University of the North of Paraná, Alameda Padre Magno, n° 841 - Nova Jacarezinho, 86400-000, Jacarezinho, Paraná, Brazil; Docusse Institute of Osteopathy and Manual Therapy (IDOT), Presidente Prudente, São Paulo, Brazil)","Luchesi, Guilherme Luis Santana (Postgraduate Program in Human Movement Sciences at the Health Sciences Center of the State University of the North of Paraná, Alameda Padre Magno, n° 841 - Nova Jacarezinho, 86400-000, Jacarezinho, Paraná, Brazil; Docusse Institute of Osteopathy and Manual Therapy (IDOT), Presidente Prudente, São Paulo, Brazil)","Luchesi, Guilherme Luis Santana (Postgraduate Program in Human Movement Sciences at the Health Sciences Center of the State University of the North of Paraná, Alameda Padre Magno, n° 841 - Nova Jacarezinho, 86400-000, Jacarezinho, Paraná, Brazil; Docusse Institute of Osteopathy and Manual Therapy (IDOT), Presidente Prudente, São Paulo, Brazil); da Silva, Anne Kastelianne França (Docusse Institute of Osteopathy and Manual Therapy (IDOT), Presidente Prudente, São Paulo, Brazil; São Paulo State University); Amaral, Otávio Henrique Borges (Postgraduate Program in Human Movement Sciences at the Health Sciences Center of the State University of the North of Paraná, Alameda Padre Magno, n° 841 - Nova Jacarezinho, 86400-000, Jacarezinho, Paraná, Brazil); de Paula, Vanessa Cristina Godoi (Postgraduate Program in Human Movement Sciences at the Health Sciences Center of the State University of the North of Paraná, Alameda Padre Magno, n° 841 - Nova Jacarezinho, 86400-000, Jacarezinho, Paraná, Brazil); Jassi, Fabrício José (Postgraduate Program in Human Movement Sciences at the Health Sciences Center of the State University of the North of Paraná, Alameda Padre Magno, n° 841 - Nova Jacarezinho, 86400-000, Jacarezinho, Paraná, Brazil; Docusse Institute of Osteopathy and Manual Therapy (IDOT), Presidente Prudente, São Paulo, Brazil)",2,2,0.38,1.63,https://trialsjournal.biomedcentral.com/counter/pdf/10.1186/s13063-022-07040-y,https://app.dimensions.ai/details/publication/pub.1154065333,32 Biomedical and Clinical Sciences; 3202 Clinical Sciences; 42 Health Sciences; 4201 Allied Health and Rehabilitation Science,4 Quality Education
1637,pub.1154237420,10.14295/idonline.v16i64.3661,,,Article Title,"In recent years, the increase in cases of postpartum hemorrhage in Brazil has made this topic the subject of numerous scientific investigations. The literature shows that postpartum hemorrhage is a strong conditioner of death and, therefore, has become the second cause of maternal death in Brazil considering the studies by Lima (2019). Moreover, postpartum hemorrhage is understood as any type of bleeding with a lost blood volume greater than 500 ml after vaginal deliveries and 100 after cesarean deliveries. Still on the subject, trauma of the vaginal canal, as well as placental retention or coagulation problems are considered the main conditioning factors. In this sense, the present study aimed to analyze the main practices of prevention and treatment of postpartum hemorrhage considering the current literature. We opted for integrative literature review, considering the main original studies published between 2019 and 2022, as well as from the descriptors postpartum hemorrhage, prevention and treatment of postpartum hemorrhage and women's health. Of the 60 papers found, 10 met the inclusion criteria and were used for analysis. The results showed that the management and selection of technique varies according to the patient's situation and that use of medication, management of the umbilical cord; uterine massage are the most recurrent. Moreover, it is highlighted the prevention of bleeding considering all gestational analysis of the woman, as well as fast and effective management in order to preserve the patient's life and decrease the number of deaths resulting from this health problem.",,,ID on line REVISTA DE PSICOLOGIA,,,,2022-12-30,2022,2022-12-30,,16,64,124-136,All OA; Gold,Article,"da Silva, José Ueliton Lima; Hassem, Jaqueline Lola; de Lima Silva, Henrique Miguel; de Oliveira Marinho, Ana Olívia; de Oliveira, Raimunda Tânia Pinheiro","da Silva, José Ueliton Lima (Centro Universitário UNINORTE); Hassem, Jaqueline Lola (Centro Universitário UNINORTE); de Lima Silva, Henrique Miguel (Universidade Federal da Paraíba); de Oliveira Marinho, Ana Olívia (Universidade de Pernambuco); de Oliveira, Raimunda Tânia Pinheiro (Faculdade de Medicina do ABC)",,"da Silva, José Ueliton Lima (Centro Universitário UNINORTE); Hassem, Jaqueline Lola (Centro Universitário UNINORTE); de Lima Silva, Henrique Miguel (Federal University of Paraíba); de Oliveira Marinho, Ana Olívia (Universidade de Pernambuco); de Oliveira, Raimunda Tânia Pinheiro (Faculdade de Medicina do ABC)",0,0,,0.0,https://idonline.emnuvens.com.br/id/article/download/3661/5709,https://app.dimensions.ai/details/publication/pub.1154237420,32 Biomedical and Clinical Sciences; 3215 Reproductive Medicine; 42 Health Sciences; 4206 Public Health,3 Good Health and Well Being
1389,pub.1155695237,10.19053/22160159.v13.n35.2022.14438,,,Talleres de formación: una propuesta para alcanzar la aproximación al cambio conceptual,"Science education is constantly changing to adapt to the demands of the globalized world. Therefore, teachers must update their knowledge and teaching strategies to be at the forefront of what is needed today. This article aims to show the characteristics that some training workshops should have, which are the product of the interpretations, of the analysis of the teachers’ conceptions, and of the theoretical contributions on the inquiry competence in natural sciences, resulting from the research entitled Teachers’ conceptions on the inquiry competence. Given the qualitative nature of this study, an in-depth interview and a simple triangulation were used to collect and to analyze the data. The results evidenced a fragmentation between conceptions and theory, and thus served as a basis for establishing the criteria for the conceptual and procedural structure of the workshops, in which the staging of an approach to conceptual change as a first step to address the continuing education of teachers is proposed.",,,Praxis & Saber,,,,2022-12-30,2022,2022-12-30,,13,35,e14438-e14438,All OA; Gold,Article,"Méndez, Daniel; Díaz, Nohemí; Pacheco, Luis","Méndez, Daniel (Secretaria de Educación de Antioquia); Díaz, Nohemí (Secretaria de Educación de Cartagena); Pacheco, Luis (Universidad de Cordoba)",,"Méndez, Daniel (Secretaria de Educación de Antioquia); Díaz, Nohemí (Secretaria de Educación de Cartagena); Pacheco, Luis (Universidad de Cordoba)",0,0,,0.0,https://revistas.uptc.edu.co/index.php/praxis_saber/article/download/14438/12539,https://app.dimensions.ai/details/publication/pub.1155695237,39 Education; 3901 Curriculum and Pedagogy; 3903 Education Systems,4 Quality Education
1212,pub.1154273915,10.32457/ijmss.v9i4.2003,,,Cancer de cavidad oral en pacientes del departamento de cirugía de cabeza y cuello – Cátedra y servicio de otorrinolaringología del Hospital de Clínicas – Universidad Nacional de Asunción,"Introduction: The oral cavity is continuously exposed to inhaled and ingested carcinogens (mainly tobacco and alcohol), and therefore it is the most common site for the origin of neoplasms in the head and neck region. Methods: A descriptive, retrospective, observational study of non-probabilistic sampling of consecutive cases was carried out. Adult patients with a clinical and pathological diagnosis of oral cavity cancer were included. Results: A series of 17 cases of oral squamous cell carcinoma was included, 13 men (76%) and 4 women (24%). The age of the individuals ranged between 32 and 73 years. 65% of the patients were smokers, and 71% reported consumption of alcoholic beverages. The tongue was the most frequent tumor location, 71% were in stage IV, and with a moderate degree of histological differentiation. Conclusion: Most of the patients in this study were males between 50 and 70 years of age. A high percentage of patients reported smoking, and an even higher percentage of alcohol consumption. The most frequently affected subsite is the tongue, in advanced stages and a moderate degree of differentiation.",,,International Journal of Medical and Surgical Sciences,,,,2022-12-30,2022,2022-12-30,,9,4,1-8,All OA; Gold,Article,"Legal Balmaceda, Evelio; Osorio Fleitas, Marta; Ortiz Bogado, José; Mena Canata, Carlos; Tornaco Maidana, Raúl Andrés","Legal Balmaceda, Evelio (Chair and Service of Otolaryngology, Faculty of Medical Sciences, Universidad Nacional de Asunción, Paraguay); Osorio Fleitas, Marta (Chair and Service of Otolaryngology, Faculty of Medical Sciences, Universidad Nacional de Asunción, Paraguay); Ortiz Bogado, José (Chair and Service of Otolaryngology, Faculty of Medical Sciences, Universidad Nacional de Asunción, Paraguay); Mena Canata, Carlos (Chair and Service of Otolaryngology, Faculty of Medical Sciences, Universidad Nacional de Asunción, Paraguay); Tornaco Maidana, Raúl Andrés (Chair and Service of Otolaryngology, Faculty of Medical Sciences, Universidad Nacional de Asunción, Paraguay)",,"Legal Balmaceda, Evelio (Universidad Nacional de Asunción); Osorio Fleitas, Marta (Universidad Nacional de Asunción); Ortiz Bogado, José (Universidad Nacional de Asunción); Mena Canata, Carlos (Universidad Nacional de Asunción); Tornaco Maidana, Raúl Andrés (Universidad Nacional de Asunción)",0,0,,0.0,https://doi.org/10.32457/ijmss.v9i4.2003,https://app.dimensions.ai/details/publication/pub.1154273915,32 Biomedical and Clinical Sciences; 3202 Clinical Sciences; 42 Health Sciences; 4203 Health Services and Systems,3 Good Health and Well Being
