"About the data: Exported on Oct 01, 2024. Criteria: '""Universidad del Norte"" OR ""universidad del norte"" OR ""University of the North"" OR ""university of the north"" OR ""Uninorte"" OR ""uninorte""' in full data; Publication Year is 2020; Open Access is Gold.  Note: For hyper-authorship publications with more than 100 authors the export does not include author names and affiliations. © 2024 Digital Science &amp; Research Solutions Inc. All rights reserved. Parts of this work may also be protected by copyright of content providers and other third parties, which together with all rights of Digital Science, user agrees not to violate. Redistribution / external use of this work (or parts thereof) is prohibited without prior written approval. Please contact info@dimensions.ai for further information.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rank,Publication ID,DOI,PMID,PMCID,Title,Abstract,Acknowledgements,Funding,Source title,Anthology title,Book editors,MeSH terms,Publication date,PubYear,Publication date (online),Publication date (print),Volume,Issue,Pagination,Open Access,Publication Type,Authors,Authors (Raw Affiliation),Corresponding Authors,Authors Affiliations,Times cited,Recent citations,RCR,FCR,Source Linkout,Dimensions URL,Fields of Research (ANZSRC 2020),Sustainable Development Goals
1740,pub.1134696342,10.29344/07196458.27.2334,,,"El relato disciplinar consagrado en torno a la sociologí­a universitaria en dictadura y la ""producción de ausencias"": estudiar sociologí­a en Antofagasta, 1972-1984","Este artí­culo presenta la experiencia de institucionalización académica de la sociologí­a en la ex Universidad del Norte (Antofagasta, Chile, 1972-1984), actual Universidad Católica del Norte, hasta hoy ausente del discurso e historización de la sociologí­a chilena. A partir de este caso, se plantea la necesidad de analizar crí­ticamente la construcción del relato disciplinar consagrado acerca de la sociologí­a en Chile durante los ochenta, para visibilizar ciertas ausencias sobre la institucionalización y la reestructuración de la disciplina. Se advierte que la dificultad para registrar las experiencias de sociologí­as regionales no es atribuible solo al impacto de la dictadura civil-militar en la disciplina, sino a operaciones propias del campo. La investigación articula el enfoque de la historia reciente y los estudios sociales de la ciencia.",,,Revista Temas Sociológicos,,,,2020-12-31,2020,2020-12-31,,,27,625-661,All OA; Gold,Article,"Donoso, Alina","Donoso, Alina ()",,"Donoso, Alina ()",5,4,,,http://ediciones.ucsh.cl/index.php/TSUCSH/article/download/2334/2139,https://app.dimensions.ai/details/publication/pub.1134696342,,
1642,pub.1135237852,10.29375/01240781.3992,,,Compra de voto en Colombia: ¿cómo viste el fantasma y cuáles son sus implicaciones?,"Although vote buying is a common practice in Colombian elections, there is little research that explores how networks operate and what their effects are on democratic institutions and the well-being of the population. This paper describes the operation of a vote buying network, based on a highly relevant case study occurred in Colombia, and discuss some of the implications of this practice. I argue that vote buying not only constitutes two electoral crimes, but impacts on political representation, elections, and deepens social inequalities. The case shows that vote buying affects especially the poorest, they are, paradoxically, the most likely to participate in a transaction.",,,Reflexión Política,,,,2020-12-31,2020,2020-12-31,,22,46,44-57,All OA; Gold,Article,"Tule, Luis González","Tule, Luis González (Universidad del Norte)",,"Tule, Luis González (Universidad del Norte)",0,0,,0.0,https://revistas.unab.edu.co/index.php/reflexion/article/download/3992/3385,https://app.dimensions.ai/details/publication/pub.1135237852,44 Human Society; 4408 Political Science,10 Reduced Inequalities
1526,pub.1134244801,10.29148/labor.v2i24.44449,,,O uso do facebook nas aulas de química::,"This article aims to investigate the contributions of using Facebook through a pedagogical intervention in Chemistry classes, with students of the 2nd grade of High School, from a State school in the North Zone of the city of Manaus - AM. The research made use of Fanpage, creating it for students to discuss, post and clarify doubts about the contents of Chemistry, since from the records, it was found some of the difficulties encountered by students in understanding the contents of this curricular component were due to monotonous classes, which justified their lack of encouragement and interest. After the pedagogical intervention, with the use of Facebook in class it was found, through the students' speeches, that the learning of the contents was satisfactory, since it helped the teacher, and themselves, who were able to answer questions and interact in the forums, sending videos and questions about the contents studied, contributing to the greater involvement of all. It became evident that the use of social network, in this case Faceboock, can be used to analyze and resolve issues and exercises of programmatic content, solving doubts more quickly, with the exchange of knowledge and information. This research highlights the importance of the relationship between student and teacher, and the need to encourage the free expression of students and the use of applications and software for their educational process, in all disciplines.",,,Revista Labor,,,,2020-12-31,2020,2020-12-31,,2,24,604-616,All OA; Gold,Article,"Nova, João Batista Soares Vila; de Andrade, Alexandra Nascimento; Morhy, Priscila Eduarda Dessimoni; Gonçalves, Carolina Brandão","Nova, João Batista Soares Vila (Secretaria de Estado de Educação e Qualidade do Ensino do Amazonas); de Andrade, Alexandra Nascimento (Universidade Federal do Amazonas - UFAM); Morhy, Priscila Eduarda Dessimoni (Centro Universitário do Norte - UNINORTE- AM); Gonçalves, Carolina Brandão (Pedagoga do Museu Amazônico e diretora da Divisão de Difusão Cultural - Universidade Federal do Amazonas)",,"Nova, João Batista Soares Vila (Secretaria de Estado de Educação e Qualidade do Ensino do Amazonas); de Andrade, Alexandra Nascimento (Federal University of Amazonas); Morhy, Priscila Eduarda Dessimoni (Centro Universitário do Norte); Gonçalves, Carolina Brandão (Federal University of Amazonas)",0,0,,0.0,http://www.periodicos.ufc.br/labor/article/download/44449/162650,https://app.dimensions.ai/details/publication/pub.1134244801,39 Education; 3901 Curriculum and Pedagogy; 3903 Education Systems,
1271,pub.1158235595,10.17509/rief.v3i2.30580,,,"Service Quality, Brand Image and its Impact on Customer Satisfaction Levels of Umrah Rabbanitour Travel in Bandung, West Java","Business competition in the service sector it is getting tighter in this era. Focus on customer satisfaction by giving good service is one of the strategies to win the market competition. Cause in creating customer satisfaction, the company must be increasing value and image from its brand. The research method is used in this research is the explanatory method, and data collection is carried out using a questionnaire. The purpose of research is to know relation or service quality influences and brand image   to customer satisfaction. The finding in this study is that there is a simultaneous effect (together) between quality service variable (X1) and brand image   (X2) to customer satisfaction (Y). From double regression analysis linear result is getting significance value 0,000 that its value < significance level value α (0,01). The result of analysis in this research has also shown the magnitude of service quality support (X1) and brand image (X2) variable who  indicated  by R Square value 0,868, that is mean service quality simultaneously (together) gives support to 86,8% while the rest 13,2% influenced by other variables not examined in this study.",,,Review of Islamic Economics and Finance,,,,2020-12-31,2020,2020-12-31,,3,2,109-116,All OA; Gold,Article,"Ilmy, Rizky Maidan","Ilmy, Rizky Maidan (UIN Sunan Gunung Djati Bandung)",,"Ilmy, Rizky Maidan (UIN Sunan Gunung Djati Bandung)",1,1,,0.37,https://ejournal.upi.edu/index.php/rief/article/download/30580/13646,https://app.dimensions.ai/details/publication/pub.1158235595,"35 Commerce, Management, Tourism and Services; 3504 Commercial Services; 3506 Marketing",
1099,pub.1134213063,10.26807/cav.vi10.386,,,ANÁLISIS DEL CONCEPTO DE AISLAMIENTO EN EL ARGUMENTO DE LA PELÍCULA PINK FLOYD -THE WALL.: UNA MIRADA A TRAVÉS DE LAS SOCIEDADES DISCIPLINARIAS YSOCIEDADES DE CONTROL,"This research revolves around the analysis of the concept of isolation in the plot of the British film, Pink Floyd -The Wall, directed by Alan Parker (1982). This analysis uses the notions of disciplinary societies proposed by Michel Foucault. The methods of confinement inside the context of the Second World War, where the movie takes place, are analyzed. On the other hand, the film portrays the isolation of the protagonist in his adult years as a conscious act. However, the opposite can be deduced, according to Gilles Deleuze's Societies of Control and Lines of Articulation. These concepts will serve as a base to create a theoretical displacement of isolation in today's era. It is here where the act of creation fulfills as the real revolution and deterritorialization of the exercise of power.",,,Index revista de arte contemporáneo,,,,2020-12-31,2020,2020-12-31,,,10,143-156,All OA; Gold,Article,"Montenegro, Mikaela","Montenegro, Mikaela ()",,"Montenegro, Mikaela ()",0,0,,0.0,http://revistaindex.net/index.php/cav/article/download/386/307,https://app.dimensions.ai/details/publication/pub.1134213063,"36 Creative Arts and Writing; 3605 Screen and Digital Media; 47 Language, Communication and Culture",
1095,pub.1148198562,10.18041/1900-7841/rcslibre.2020v15n2.6855,,,Sobrevida y análisis de coste-efectividad de los dispositivos de asistencia ventricular izquierda en pacientes con insuficiencia cardíaca avanzada: un análisis bibliométrico,"Introduction and objective: Left ventricular assist devices (LVADs) used as bridging therapy for heart transplantation or as a definitive treatment in patients with advanced heart failure have shown benefit by improving functional class and quality of life indicators of patients, without However, today we do not know with certainty the cost- effectiveness analysis of this technology and its impact on survival. For this reason we decided to perform a bibliometric analysis in order to answer this question and open the possibility of new research proposals on this topic. Methodology: Retrospective bibliometric analysis, descriptive type. A MEDLINE search was performed using GoPubMed and FABUMED with the following search strategy: cardiac insufficiency and left ventricular assist devices and cost-effectiveness and survival Y (2000: 2017 [dp]. Results: 27 indexed references were obtained in 20 different journals. International Journal of Cardiology, Heart and Lung Transplantation Review, Health Technology Assessment, Circulation: Cardiac Insufficiency and International Journal of Technological Assessment in Health Care (30%). The continent with the largest number of publications was America (specifically North America) with 16 publications (59.3%), followed by Europe with 10 publications (37%) and Oceania with 1 publication (3.7%), Suramerica so far has no publications. There is a growing pattern in the number of publications in the last 5 years compared to the previous 13 years, with a total production of 12 articles (44.4%), in 2017 with 2 publications (7.4%), 2016 with 1 publication (3.7%), 2014 with 4 publications (14.8%) and 2013 with 5 publications (18.5%). Conclusions: The number of publications on cost-effectiveness and survival on the use of left ventricular assist devices in the management of patients with heart failure has observed a direct relationship between the development index of each country and its scientific production. However, to date there are no indexed publications in South America and we recognize the importance of the topic in our region.",,,Revista Colombiana Salud Libre,,,,2020-12-31,2020,2020-12-31,,15,2,e216855-e216855,All OA; Gold,Article,"Balcazar, Carlos Mario; C., José Mauricio Ocampo; V., María Eugenia Casanova","Balcazar, Carlos Mario (Clínica Sebastián de Belalcazar); C., José Mauricio Ocampo (Universidad Libre Seccional Cali); V., María Eugenia Casanova (Universidad Libre Seccional Cali)",,"Balcazar, Carlos Mario (Clínica Sebastián de Belalcazar); C., José Mauricio Ocampo (Universidad Libre Seccional Cali); V., María Eugenia Casanova (Universidad Libre Seccional Cali)",0,0,,0.0,https://revistas.unilibre.edu.co/index.php/rcslibre/article/download/6855/6945,https://app.dimensions.ai/details/publication/pub.1148198562,32 Biomedical and Clinical Sciences; 46 Information and Computing Sciences; 4610 Library and Information Studies,
1029,pub.1134294072,10.5354/0718-2279.2020.56875,,,Lineamientos para la vinculación entre Cambio Climático y Derechos Humanos en los Estados del Sistema Interamericano a la luz de la OC-23/17,Producto de los grandes desafíos del último y del present,,,Anuario de Derechos Humanos,,,,2020-12-31,2020,2020-12-31,,16,2,161-175,All OA; Gold,Article,"Garces, Tiare Francisca Garcia; Garín, Andrea Lucas","Garces, Tiare Francisca Garcia (Universidad Finis Terrae); Garín, Andrea Lucas (Universidad Autónoma de Chile)",,"Garces, Tiare Francisca Garcia (Finis Terrae University); Garín, Andrea Lucas (Universidad Autónoma de Chile)",0,0,,,https://anuariocdh.uchile.cl/index.php/ADH/article/download/56875/64422,https://app.dimensions.ai/details/publication/pub.1134294072,,
990,pub.1134439264,10.47456/krkr.v1i9.31675,,,Modelagem em artes na educação infantil: a cultura indígena como estratégia lúdica de aprendizagem,"Este artigo objetiva compreender como as ferramentas lúdicas, como a modelagem de objetos da cultura indígena potencializam o ensino de Artes na Educação Infantil, em uma escola de Educação Infantil de Presidente Kennedy. Apresenta-se os princípios e concepções advindos do Referencial Nacional da Educação Infantil que descreve a necessidade de cuidados, aprendizagem lúdica e promoção de atitudes e valores para participação social e cultural da criança. A produção se baseia em Vygotsky, para explicar o desenvolvimento cognitivo e comportamental advindo das relações sociais e Oliveira, que discute a utilização da modelagem no ensino de Artes como recurso pedagógico na educação infantil. Parte da premissa que a modelagem utiliza objetos da cultura indígena traz uma proposta pedagógica que possibilita o desenvolvimento humano, considerando que os sujeitos se tornam capazes de desenvolver cognitivamente e socialmente pelo campo da arte e pela experiência estética. Os resultados da pesquisa permitem concluir que o trabalho com modelagem em argila, de objetos da cultura indígena, como estratégia usada no ensino de Artes, auxilia no desenvolvimento integral da criança, constatado pelo estimulo à imaginação, sensibilidade, movimentos, gestos, criatividade, socialização, possibilitando ainda a sensação de pertencimento ao mundo e a valorização da cultura indígena.",,,Kiri-Kerê - Pesquisa em Ensino,,,,2020-12-31,2020,2020-12-31,,1,9,,All OA; Gold,Article,"Souza, Soraia Jordão; Raggi, Désirée Gonçalves","Souza, Soraia Jordão (Faculdade Vale do Cricaré); Raggi, Désirée Gonçalves (Faculdade Vale do Cricaré)",,"Souza, Soraia Jordão (Faculdade Vale do Cricaré); Raggi, Désirée Gonçalves (Faculdade Vale do Cricaré)",0,0,,,https://periodicos.ufes.br/kirikere/article/download/31675/22681,https://app.dimensions.ai/details/publication/pub.1134439264,,
960,pub.1134439269,10.47456/krkr.v1i9.32803,,,A comunicação aumentativa e alternativa para a aprendizagem: estudo de caso de um aluno com surdocegueira congênita,"The study aims to evaluate the contributions of the pedagogical strategy Augmentative and Alternative Communication (CAA) for the teaching-learning of a student with congenital deafblindness. The education of people with deafblindness is still a topic little investigated in Brazil and in the State. This is a case study that used pedagogical practices with tactile materials to promote the subject's educational process. To this end, observation and interviews were carried out with the mother and teachers in order to understand their behavior in the family and how their educational development takes place. Intermediation with adapted teaching materials was essential for the individual to develop the perception of the world and improve their communication. The results of the research were satisfactory and surprising, as the student established forms of CAA, Libras tactile, haptic interpretation, braille, notion of time, rules of coexistence, affectivity, personal and social concepts.",,,Kiri-Kerê - Pesquisa em Ensino,,,,2020-12-31,2020,2020-12-31,,1,9,,All OA; Gold,Article,"Machado, Elzinete Maria Carvalho; Raggi, Desirée Gonçalves","Machado, Elzinete Maria Carvalho (Faculdade Vale do Cricaré); Raggi, Desirée Gonçalves (Faculdade Vale do Cricaré)",,"Machado, Elzinete Maria Carvalho (Faculdade Vale do Cricaré); Raggi, Desirée Gonçalves (Faculdade Vale do Cricaré)",0,0,,0.0,https://periodicos.ufes.br/kirikere/article/download/32803/22676,https://app.dimensions.ai/details/publication/pub.1134439269,39 Education; 3901 Curriculum and Pedagogy,4 Quality Education
768,pub.1135489197,10.4067/s0718-47272020000200107,,,TEMPORALIDADES Y MEMORIAS CORPORIZADAS EN LOS RITUALES AYMARAS DEL NORTE DE CHILE,"Resumen: A partir del trabajo etnogrfico realizado a fines del siglo pasado (1980-1983 y 1998-1999) en Isluga y Cariquima, dos comunidades aymaras del altiplano de la regin de Tarapac, en este artculo sus autoras reflexionan sobre las dinmicas temporales que contiene la memoria colectiva de sus miembros. Los antecedentes acopiados respecto de la religiosidad, entendida como campo de saberes, creencias y prcticas rituales corporizadas, le permiten afirmar que existen distintas temporalidades en coexistencia, configurando una historia local (oral y escrita) reconstruida por agentes reflexivos que interpretan el pasado, situados en el presente. Para ello, utilizan registros de trabajo de campo para exponer interpretaciones que realizan mujeres y hombres sobre el devenir de sus comunidades, junto con describir los rituales ms importantes como memoria corporizada, los que actualizan hechos significativos del pasado que dan sentido a la vida y son necesarios para el bienestar personal y colectivo. Visto as, sostienen que el estudio de la religiosidad no solo muestra estructuras mentales, sino tambin procesos temporales-corporizados en permanente contradiccin y no exentos de conflictos. Abstract: Based on the ethnographic work conducted in the late 20th century (1980-1983 and 1998-1999) in Isluga and Cariquima, two Aymara communities in the altiplano of the Tarapac Region, this article reflects on the temporal dynamics that their members’ collective memory contains. The information gathered on their religious practice, understood as a field of knowledge, beliefs and embodied ritual practices, allows the authors to state that various temporalities coexist, configuring a local (oral and written) history that is reconstructed by reflexive agents who interpret the past, situated in the present. To that end, they use field work records to present interpretations offered by men and women on the development of their communities. They also describe the most important rituals as embodied memory, which update significant events from the past that give meaning to life and are necessary for personal and collective wellbeing. From this perspective, the article sustains that the study of religious practice does not only showcase mental structures, but also reveals temporal-embodied processes that are in constant contradiction and are not free of conflict.",,,Cultura y religión,,,,2020-12-31,2020,2020-12-31,,14,2,100-127,All OA; Gold,Article,"Gavilán Vega, Vivian; Vigueras Cherres, Patricia","Gavilán Vega, Vivian (); Vigueras Cherres, Patricia ()",,"Gavilán Vega, Vivian (); Vigueras Cherres, Patricia ()",3,0,,,http://www.scielo.cl/pdf/cultrelig/v14n2/0718-4727-cultrelig-14-02-00107.pdf,https://app.dimensions.ai/details/publication/pub.1135489197,,
