"About the data: Exported on Oct 01, 2024. Criteria: '""Universidad del Norte"" OR ""universidad del norte"" OR ""University of the North"" OR ""university of the north"" OR ""Uninorte"" OR ""uninorte""' in full data; Publication Year is 2023; Publication Type is Proceeding or Edited Book or Monograph; Open Access is Closed.  Note: For hyper-authorship publications with more than 100 authors the export does not include author names and affiliations. © 2024 Digital Science &amp; Research Solutions Inc. All rights reserved. Parts of this work may also be protected by copyright of content providers and other third parties, which together with all rights of Digital Science, user agrees not to violate. Redistribution / external use of this work (or parts thereof) is prohibited without prior written approval. Please contact info@dimensions.ai for further information.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rank,Publication ID,DOI,PMID,PMCID,Title,Abstract,Acknowledgements,Funding,Source title,Anthology title,Book editors,MeSH terms,Publication date,PubYear,Publication date (online),Publication date (print),Volume,Issue,Pagination,Open Access,Publication Type,Authors,Authors (Raw Affiliation),Corresponding Authors,Authors Affiliations,Times cited,Recent citations,RCR,FCR,Source Linkout,Dimensions URL,Fields of Research (ANZSRC 2020),Sustainable Development Goals
132,pub.1160056399,10.4324/9781003334552,,,"Gender and Divorce in Europe: 1600 – 1900, A Praxeological Perspective","Getting divorced and remarried are now common practices in European societies, even if the rules differ from one country to the next. Civil marriage law still echoes religious marriage law, which for centuries determined which persons could enter into marriage with each other and how validly contracted marriages could be ended. Religions and denominations also had different regulations regarding whether a divorce only ended marital obligations or also permitted remarriage during the lifetime of the divorced spouse. This book deals with predominantly handwritten documents of divorce proceedings from the British Isles to Western, Central, and Southeastern Europe, and from 1600 to the 1930s. The praxeological analysis reveals the arguments and strategies put forward to obtain or prevent divorce, as well as the social and, above all, economic conditions and arrangements connected with divorce. The contributions break new ground by combining previously often separate fields of research and regions of investigation. It makes clear that the gender order doesn’t always run along religious lines, as was too often assumed. This book will be of interest to all scholars and students of economic, social, religious, cultural, legal, and gender history as well as gender and well-being in a broader sense.",,,,,,,2023-06-21,2023,2023-06-21,,,,,Closed,Edited Book,,,,,0,0,,,,https://app.dimensions.ai/details/publication/pub.1160056399,"43 History, Heritage and Archaeology; 4303 Historical Studies; 44 Human Society; 4403 Demography; 48 Law and Legal Studies",5 Gender Equality
49,pub.1156689890,10.4324/9781003035244,,,"The Routledge Handbook of Discourse Analysis, Second edition","The Routledge Handbook of Discourse Analysis covers the major approaches to discourse analysis from critical discourse analysis to multimodal discourse analysis and their applications in key educational and institutional settings. The handbook is divided into eight sections: Approaches to Discourse Analysis, Gender, Race and Sexualities, Narrativity and Discourse, Genre and Register, Spoken Discourse, Social Media and Online Discourse, Educational Applications and Institutional Applications. The chapters are written by a wide range of contributors from around the world, each a leading researcher in their respective field. With a focus on the application of discourse analysis to real-life problems, the contributors introduce the reader to a topic and analyse authentic data. This fully revised second edition includes new sections on Gender, Race and Sexualities, Narrativity and Discourse, Genre and Register, Spoken Discourse, Social Media and Online Discourse and nine new chapters on topics such as digital communication and public policy and political discourse. This volume is vital reading for all students and researchers of discourse analysis in linguistics, applied linguistics, communication and cultural studies, social psychology and anthropology.",,,,,,,2023-03-30,2023,2023-03-30,,,,,Closed,Edited Book,,,,,6,6,,,,https://app.dimensions.ai/details/publication/pub.1156689890,"36 Creative Arts and Writing; 3605 Screen and Digital Media; 47 Language, Communication and Culture; 4704 Linguistics",
116,pub.1163721424,10.1007/978-3-031-37717-4,,,"Intelligent Computing, Proceedings of the 2023 Computing Conference, Volume 1","This book is a collection of insightful and unique state-of the-art papers presented at the Computing Conference which took place in London on June 22–23, 2023. A total of 539 papers were received out of which 193 were selected for presenting after double-blind peer-review. The book covers a wide range of scientific topics including IoT, Artificial Intelligence, Computing, Data Science, Networking, Data security and Privacy, etc. The conference was successful in reaping the advantages of both online and offline modes. The goal of this conference is to give a platform to researchers with fundamental contributions and to be a premier venue for academic and industry practitioners to share new ideas and development experiences. We hope that readers find this book interesting and valuable. We also expect that the conference and its publications will be a trigger for further related research and technology improvements in this important subject.",,,Lecture Notes in Networks and Systems,,Kohei Arai,,2023,2023,,2023,711,,,Closed,Edited Book,,,,,0,0,,,,https://app.dimensions.ai/details/publication/pub.1163721424,46 Information and Computing Sciences; 4604 Cybersecurity and Privacy,
29,pub.1165128676,10.1007/978-981-99-5414-8,,,"Perspectives and Trends in Education and Technology, Selected Papers from ICITED 2023","This book presents high-quality, peer-reviewed papers from the International Conference in Information Technology & Education (ICITED 2023), to be held at the Nilton Lins University, Manaus, Brazil, during June 29–30, 2023. The book covers a specific field of knowledge. This intends to cover not only two fields of knowledge—Education and Technology—but also the interaction among them and the impact/result in the job market and organizations. It covers the research and pedagogic component of Education and Information Technologies but also the connection with Society, addressing the three pillars of higher education. The book addresses impact of pandemic on education and use of technology in education. Finally, it also encourages companies to present their professional cases which will be discussed. These can constitute real examples of how companies are overcoming their challenges with the uncertainty of the market.",,,"Smart Innovation, Systems and Technologies",,"Anabela Mesquita, António Abreu, João Vidal Carvalho, Cleuciliz Santana, Cristina Helena Pinto de Mello",,2023,2023,,2023,366,,,Closed,Edited Book,,,,,0,0,,,,https://app.dimensions.ai/details/publication/pub.1165128676,39 Education; 3903 Education Systems; 46 Information and Computing Sciences,4 Quality Education
29,pub.1154569969,10.1007/978-3-031-17879-5,,,"Challenges in Tropical Coastal Zone Management, Experiences and Lessons Learned","This book focuses on tropical coasts, which are highly vulnerable due to a multitude of stressors. Population growth is substantial, habitats are lost and biodiversity is reduced at an alarming rate, severely affecting many ecosystem services. This situation calls for sound coastal management and the effective engagement of all relevant stakeholders. About two decades ago the M.Sc. program ISATEC (International Studies in Aquatic Tropical Ecology) was created at Bremen University (Germany) to train young scientists for a professional engagement in the complex field of tropical coastal and resource management. This book provides a platform for those Alumni to report on their work experiences and findings in their home countries and covers all regions of the tropical belt. Part I of the book provides a short review of the state of the tropical ocean and its resources and of international attempts towards sustainable ocean management starting with the Rio Declaration on Environment and Development in 1992. Part II deals with country case studies, and part III focuses on an evaluation & synopsis of those contributions. Emerging key issues for management and conservation of the tropical coastal environments are presented and critical challenges on the path towards reaching the Sustainable Development Goals (SDGs) are discussed, as are the needs for enhancing research and capacity development.",,,,,"Matthias Wolff, Sebastian C.A. Ferse, Hugh Govan",,2023,2023,,2023,,,,Closed,Edited Book,,,,,2,2,,,,https://app.dimensions.ai/details/publication/pub.1154569969,41 Environmental Sciences; 4104 Environmental Management; 48 Law and Legal Studies,14 Life Below Water; 17 Partnerships for the Goals
15,pub.1164648532,10.1007/978-981-99-0337-5,,,"Advances in Tourism, Technology and Systems, Selected Papers from ICOTTS 2022, Volume 1","This book features a collection of high-quality research papers presented at the International Conference on Tourism, Technology and Systems (ICOTTS 2022), held at University of Chile, Santiago de Chile, Chile, from 3 to 5 November 2022. The book is divided into two volumes, and it covers the areas of technology in tourism and the tourist experience, generations and technology in tourism, digital marketing applied to tourism and travel, mobile technologies applied to sustainable tourism, information technologies in tourism, digital transformation of tourism business, e-tourism and tourism 2.0, big data and management for travel and tourism, geotagging and tourist mobility, smart destinations, robotics in tourism, and information systems and technologies.",,,"Smart Innovation, Systems and Technologies",,"João Vidal Carvalho, António Abreu, Pedro Liberato, Alejandro Peña",,2023,2023,,2023,345,,,Closed,Edited Book,,,,,2,2,,,,https://app.dimensions.ai/details/publication/pub.1164648532,"35 Commerce, Management, Tourism and Services; 3504 Commercial Services; 3506 Marketing; 3508 Tourism",
401,pub.1160299780,10.1007/978-3-031-32840-4,,,"The Empathic City, An Urban Health and Wellbeing Perspective","This book has a primary focus on inclusions for solutions to problems and not just more on the nature of the current and emerging problems that most other competing titles present. The book is also a true global representation of challenges and opportunities that have been encountered, addressed, and critiqued from a wide variety of contributors rather than academicians per se. In doing so, rather than focusing on techno-centric prowess and associated case studies of the west (as is the case in most competing titles), the book also equally emphasizes upon the vulnerabilities and mitigating solutions being developed and tested in the under-developed and developing nations. Besides this, the book also acquires an ‘Equity’ oriented focus and hints upon sustainable, inclusive modes of shaping our built environment throughout the contributing chapters. The book is also unique in the way it combines the chosen themes to provide a holistic coverage of the broader determinants of urban healthand wellbeing, thus being better positioned to address SDG3 within one compact volume. The book also differs from a typical conference proceeding or a non-peer reviewed book since the book’s highly theme specific approach is curated by a scientific peer review committee to carefully maintain diversity of contributions to the book. Cities have a profound power to support or hinder human health and wellbeing in countless ways. Achieving greater health equity has emerged in recent years as a key priority and consideration when designing cities to promote health and wellbeing, although there is a dearth of evidence and practical examples of research translation to guide cities and communities. The book accordingly exemplifies a pluralistic approach to achieving urban health equity which recognises and addresses critical aspects of geography, age, race, background, socioeconomic status, disability, gender etc. With interdisciplinary science clearly pointing to the role of theneighbourhood environment as one of the most important health determinants, this book will undoubtedly lead the next generation of urban health actors to build contextually responsive, equitable, empathic cities to benefit residents around the world. The book, rather than being focused purely on academic propositions for building equitable cities, offers a unique multi-stakeholder perspective by collaborating with the International Society for Urban Health’s 18th International Conference on Urban Health. This unique collaboration allows access to hundreds of scientists, architects, urbanists, multilaterals, policymakers, non-profit leaders, and grassroots organizers. The book captures the voices and concerns of such diverse cross-sectoral professionals and showcases findings that turn evidence into action and impact in communities around the world. Chapter 14 is available open access under a Creative Commons Attribution 4.0 International License via link.springer.com.",,,S.M.A.R.T. Environments,,"Nimish Biloria, Giselle Sebag, Hamish Robertson",,2023,2023,,2023,,,,Closed,Edited Book,,,,,0,0,,,,https://app.dimensions.ai/details/publication/pub.1160299780,44 Human Society; 4406 Human Geography,11 Sustainable Cities and Communities
197,pub.1155244613,10.4324/9781003019459,,,"Adolescent Use of New Media and Internet Technologies, Debating Risks and Opportunities in the Digital Age","This book engages with contemporary, and often polarizing, debates surrounding the risks of adolescent use of digital media and internet technologies. By drawing on multiple research studies, the text synthesizes current understandings of the impacts of social network use, online gaming, pornography, and phenomena, including cyberbullying, cyberstalking, and internet addiction, to develop recommendations for the effective identification of at-risk youth, as well as strategies for informed communication about online risks and opportunities. It shows how media discussion of risks to children and teenagers from new technology is highly emotive and often exaggerated, rooted in the “moral panic” surrounding new cultural practices that young people engage in, but which adults do not understand. Online risks are thus conceptualized as centering on three areas, specific to adolescence, which have undergone radical changes due to new internet technology. These include young people’s identity, the types of content that are accessed, and social relationships. The author shows how these matters stem from the potential of new technology to establish new interpersonal connections, emphasizing how it brings opportunities, as much as risks. As such, he provides a uniquely balanced discussion of potential dangers, while also emphasizing the opportunities for social, academic, and personal growth which new technologies afford young people. It will be indispensable for researchers and clinicians interested in assessing levels of online risk, as well as scholars and educators with interests in cyberpsychology, social psychology, cyber culture, social aspects of computing and media, and adolescent development.",,,,,,,2023-02-08,2023,2023-02-08,,,,,Closed,Monograph,"Ingram, Gordon P. D.","Ingram, Gordon P. D. ()",,"Ingram, Gordon P. D. ()",1,1,,,,https://app.dimensions.ai/details/publication/pub.1155244613,"36 Creative Arts and Writing; 3605 Screen and Digital Media; 47 Language, Communication and Culture; 4701 Communication and Media Studies",3 Good Health and Well Being
195,pub.1165344253,10.1007/978-3-031-47655-6,,,"Interactive Storytelling, 16th International Conference on Interactive Digital Storytelling, ICIDS 2023, Kobe, Japan, November 11–15, 2023, Proceedings, Part I","This two-volume set LNCS 14383 and LNCS 14384 constitutes the refereed proceedings of the 16th International Conference on Interactive Digital Storytelling, ICIDS 2023, held in Kobe, Japan, during November 11–15, 2023. The 30 full papers presented in this book together with 11 short papers were carefully reviewed and selected from 101 submissions. Additionally, the proceedings includes 22 Late Breaking Works. The papers focus on topics such as: theory, history and foundations; social and cultural contexts; tools and systems; interactive narrative design; virtual worlds, performance, games and play; applications and case studies; and late breaking works.",,,Lecture Notes in Computer Science,,"Lissa Holloway-Attaway, John T. Murray",,2023,2023,,2023,14383,,,Closed,Edited Book,,,,,0,0,,,,https://app.dimensions.ai/details/publication/pub.1165344253,46 Information and Computing Sciences,
108,pub.1156603556,10.1007/978-3-031-22680-9,,,"Socio-Environmental Research in Latin America, Interdisciplinary Approaches Using GIS and Remote Sensing Frameworks","This contributed volume presents relevant examples of socio-environmental research that highlight the challenges and opportunities of using geotechnologies in interdisciplinary settings across the vast, culturally, and environmentally mega-diverse region known as Latin America. While remote sensing has been mostly used for mapping and monitoring physical features, geographic information systems open up opportunities for the integration of socio-economic and environmental data collected through individual and community-based surveys, in-situ measurements, and other participatory research techniques to offer additional analytically grounded power when evaluating socio-environmental processes that shape Latin American landscapes. The topics addressed in this book include deforestation and land degradation, borderlands dynamics, agriculture and agroecological systems, environmental conservation and development, public health, tourism, environmental justice, archeology, volunteered geography and urban planning, among others. The book is intended for academics, graduate and undergraduate classrooms, and general audiences with interest in Latin America and the socio-environmental issues that threaten the sustainability of the region and local communities. The book will also appeal to practitioners, managers, and policy makers interested in the application of geo-technologies and field-based research to address complex socio-environmental problems in the Global South.",,,The Latin American Studies Book Series,,Santiago López,,2023,2023,,2023,,,,Closed,Edited Book,,,,,2,2,,,,https://app.dimensions.ai/details/publication/pub.1156603556,40 Engineering; 4013 Geomatic Engineering; 44 Human Society; 4406 Human Geography,15 Life on Land
176,pub.1154933757,10.1007/978-3-031-24971-6,,,"Applied Technologies, 4th International Conference, ICAT 2022, Quito, Ecuador, November 23–25, 2022, Revised Selected Papers, Part II","This three-volume set CCIS 1755-1757 constitutes the refereed proceedings of the 4th International Conference on Applied Technologies, ICAT 2022, held in Quito, Ecuador, in November 2022. The 112 full papers included in this book were carefully reviewed and selected from 415 submissions. They were organized in topical sections as follows: human computing and information science, IT financial and business management.",,,Communications in Computer and Information Science,,"Miguel Botto-Tobar, Marcelo Zambrano Vizuete, Sergio Montes León, Pablo Torres-Carrión, Benjamin Durakovic",,2023,2023,,2023,1756,,,Closed,Edited Book,,,,,0,0,,,,https://app.dimensions.ai/details/publication/pub.1154933757,46 Information and Computing Sciences; 4610 Library and Information Studies,
452,pub.1158336257,10.4324/9781003195870,,,"The Routledge Handbook of Museums, Heritage, and Death","This book provides a comprehensive examination of death, dying, and human remains in museums and heritage sites around the world. Presenting a diverse range of contributions from scholars, practitioners, and artists, the book reminds us that death and the dead body are omnipresent in museum and heritage spaces. Chapters appraise collection practices and their historical context, present global perspectives and potential resolutions, and suggest how death and dying should be presented to the public. Acknowledging that professionals in the galleries, libraries, archives, and museums (GLAM) fields are engaging in vital discussions about repatriation and anti-colonialist narratives, the book includes reflections on a variety of deathscapes that are at the forefront of the debate. Taking a multivocal approach, the handbook provides a foundation for debate as well as a reference for how the dead are treated within the public arena. Most important, perhaps, the book highlights best practices and calls for more ethical frameworks and strategies for collaboration, particularly with descendant communities. The Routledge Handbook of Museums, Heritage, and Death will be useful to all individuals working with, studying, and interested in curation and exhibition at museums and heritage sites around the world. It will be of particular interest to those working in the fields of heritage, museum studies, death studies, archaeology, anthropology, sociology, and history.",,,,,,,2023-05-24,2023,2023-05-24,,,,,Closed,Edited Book,,,,,2,2,,,,https://app.dimensions.ai/details/publication/pub.1158336257,"43 History, Heritage and Archaeology; 4302 Heritage, Archive and Museum Studies",
20,pub.1157734205,10.1007/978-3-031-24541-1,,,"Geohazards and Disaster Risk Reduction, Multidisciplinary and Integrated Approaches","This book provides a comprehensive and multidisciplinary approach to addressing geohazards, with topics such as social vulnerability reduction, risk prevention, institutional preparedness, and community resilience. It also introduces new technologies to study geohazards, which is important since geohazards have caused many casualties, economic losses, and damage to cultural heritage throughout human history. Despite this, the culture of risk prevention is not yet widespread, so Disaster Risk Reduction activities must focus on increasing capacities, strategies, and action plans for prevention and preparedness in local communities.",,,Advances in Natural and Technological Hazards Research,,"Sebastiano D'Amico, Francesco De Pascale",,2023,2023,,2023,51,,,Closed,Edited Book,,,,,3,3,,,,https://app.dimensions.ai/details/publication/pub.1157734205,"43 History, Heritage and Archaeology; 4302 Heritage, Archive and Museum Studies",11 Sustainable Cities and Communities
